season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2002,14,Birmingham City,0.0,0.0,Fulham,0.0,0.0,0,Matt Messias,0,0,0,0,4183,draw,draw,b1a0296d-face-5c91-bd67-8da57eb8b105,0f02b79e-7f6c-5ab5-809c-8ee62641ec17,Birmingham City,Fulham,Birmingham City_Fulham,Birmingham City_Fulham_2002
2002,18,Fulham,0.0,0.0,Birmingham City,0.0,1.0,0,Andy D'Urso,0,0,0,0,4222,Birmingham City,Fulham,24d7209c-b4be-59b9-85a6-a91ecc3bf017,0f02b79e-7f6c-5ab5-809c-8ee62641ec17,Fulham,Birmingham City,Birmingham City_Fulham,Birmingham City_Fulham_2002
2003,5,Birmingham City,0.0,0.0,Fulham,2.0,2.0,0,Steve Dunn,0,0,0,0,4472,draw,draw,d6e2795a-1828-5c48-b732-55b0eb5c7879,1f43b375-39b1-54b8-9a7f-d89332c0f2a4,Birmingham City,Fulham,Birmingham City_Fulham,Birmingham City_Fulham_2003
2003,31,Fulham,0.0,0.0,Birmingham City,0.0,0.0,0,Mike Riley,0,0,0,0,4728,draw,draw,5ca105d0-e443-564f-b04a-75b33d8bd324,1f43b375-39b1-54b8-9a7f-d89332c0f2a4,Fulham,Birmingham City,Birmingham City_Fulham,Birmingham City_Fulham_2003
2004,20,Fulham,0.0,0.0,Birmingham City,2.0,3.0,0,Mark Clattenburg,0,0,0,0,4999,Birmingham City,Fulham,93b84195-cc4c-56d2-8bd9-f5c324103972,760c5132-c172-5f56-a81f-06803aab73e2,Fulham,Birmingham City,Birmingham City_Fulham,Birmingham City_Fulham_2004
2004,24,Birmingham City,0.0,0.0,Fulham,1.0,2.0,0,Phil Dowd,0,0,0,0,5042,Fulham,Birmingham City,77dc21b8-fa4c-564e-a68f-2f6edded1edd,760c5132-c172-5f56-a81f-06803aab73e2,Birmingham City,Fulham,Birmingham City_Fulham,Birmingham City_Fulham_2004
2005,1,Fulham,0.0,0.0,Birmingham City,0.0,0.0,0,Rob Styles,0,0,0,0,5191,draw,draw,bf415372-d2f5-56ff-b0df-ff0c2e834d91,1c80598e-6d70-5806-8eab-bb2e969640ad,Fulham,Birmingham City,Birmingham City_Fulham,Birmingham City_Fulham_2005
2005,16,Birmingham City,0.0,0.0,Fulham,1.0,0.0,0,Uriah Rennie,0,0,0,0,5338,Birmingham City,Fulham,344e1487-f8f7-56fe-841d-caa50077ee8a,1c80598e-6d70-5806-8eab-bb2e969640ad,Birmingham City,Fulham,Birmingham City_Fulham,Birmingham City_Fulham_2005
2007,20,Birmingham City,0.0,0.0,Fulham,1.0,1.0,0,Mark Clattenburg,0,0,0,0,6135,draw,draw,5d508e54-4fdf-5179-8470-dce488bcf838,8a63a119-dc8d-5a10-a247-2cf22781324b,Birmingham City,Fulham,Birmingham City_Fulham,Birmingham City_Fulham_2007
2007,37,Fulham,0.0,0.0,Birmingham City,2.0,0.0,0,Chris Foy,0,0,0,0,6307,Fulham,Birmingham City,392bc8e7-d745-5093-a365-aa3df5976d0d,8a63a119-dc8d-5a10-a247-2cf22781324b,Fulham,Birmingham City,Birmingham City_Fulham,Birmingham City_Fulham_2007
2009,13,Birmingham City,0.0,0.0,Fulham,1.0,0.0,0,Chris Foy,0,0,0,0,6825,Birmingham City,Fulham,51e3a668-c8b4-5992-9e23-b9fcbe0336db,63c3bc37-bf9f-5c01-831e-f62bf22d90a3,Birmingham City,Fulham,Birmingham City_Fulham,Birmingham City_Fulham_2009
2009,27,Fulham,0.0,0.0,Birmingham City,2.0,1.0,0,Phil Dowd,0,0,0,0,6968,Fulham,Birmingham City,72a9f4b0-f3bd-5c8c-989d-19478f1f6d0b,63c3bc37-bf9f-5c01-831e-f62bf22d90a3,Fulham,Birmingham City,Birmingham City_Fulham,Birmingham City_Fulham_2009
2010,15,Fulham,0.0,0.0,Birmingham City,1.0,1.0,0,Howard Webb,0,0,0,0,7231,draw,draw,879c6041-ec37-5986-ba1f-30c22175fa9d,7b6f2df4-06bb-56b5-be58-411d1caad405,Fulham,Birmingham City,Birmingham City_Fulham,Birmingham City_Fulham_2010
2010,37,Birmingham City,0.0,0.0,Fulham,0.0,2.0,0,Peter Walton,0,0,0,0,7450,Fulham,Birmingham City,53435ef2-453b-5eec-b9b1-b8d23673aed3,7b6f2df4-06bb-56b5-be58-411d1caad405,Birmingham City,Fulham,Birmingham City_Fulham,Birmingham City_Fulham_2010
