season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1993,28,Aston Villa,0.0,0.0,Leeds United,1.0,0.0,0,Jim Borrett,0,0,0,0,757,Aston Villa,Leeds United,d57201b6-1f63-53bd-bb79-3c2e3eb6963b,6fdf0009-738f-5826-b4c3-8dd3a2c4bdd9,Aston Villa,Leeds United,Aston Villa_Leeds United,Aston Villa_Leeds United_1993
1993,25,Leeds United,0.0,0.0,Aston Villa,2.0,0.0,0,David Allison,0,0,0,0,804,Leeds United,Aston Villa,89e2a47d-f7e4-595d-b0c8-22d67ba2f3c2,6fdf0009-738f-5826-b4c3-8dd3a2c4bdd9,Leeds United,Aston Villa,Aston Villa_Leeds United,Aston Villa_Leeds United_1993
