season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2017,12,West Brom,0.8,1.6,Chelsea,0.0,4.0,2017-11-18,Jonathan Moss,The Hawthorns,Sat,15:00,"23,592",122,Chelsea,West Brom,5bb2dd2c-a696-533c-b9c4-1fb0df2f337f,d041b22c-43f2-53ca-9e12-732407bddcac,West Brom,Chelsea,Chelsea_West Brom,Chelsea_West Brom_2017
2017,27,Chelsea,1.9,0.7,West Brom,3.0,0.0,2018-02-12,Lee Mason,Stamford Bridge,Mon,20:00,"41,071",296,Chelsea,West Brom,bb5ff373-43e2-57ae-8c9d-6026238fdf18,d041b22c-43f2-53ca-9e12-732407bddcac,Chelsea,West Brom,Chelsea_West Brom,Chelsea_West Brom_2017
2020,3,West Brom,0.6,2.0,Chelsea,3.0,3.0,2020-09-26,Jonathan Moss,The Hawthorns,Sat,17:30,0,22,draw,draw,0666bc6b-a6a1-5c57-9abf-c6dae4a85716,883652fb-6756-53b6-b3f9-14c777f11b2c,West Brom,Chelsea,Chelsea_West Brom,Chelsea_West Brom_2020
2020,30,Chelsea,2.1,1.6,West Brom,2.0,5.0,2021-04-03,David Coote,Stamford Bridge,Sat,12:30,0,335,West Brom,Chelsea,2b6b5f58-8750-5689-85c1-8ed5427e08f1,883652fb-6756-53b6-b3f9-14c777f11b2c,Chelsea,West Brom,Chelsea_West Brom,Chelsea_West Brom_2020
2002,11,Chelsea,0.0,0.0,West Brom,2.0,0.0,0,Steve Dunn,0,0,0,0,4149,Chelsea,West Brom,785eb7da-f9f7-59f5-a7f5-7b762de5ae7b,3a7a82d2-4e8c-5257-ab24-589146a4a86b,Chelsea,West Brom,Chelsea_West Brom,Chelsea_West Brom_2002
2002,30,West Brom,0.0,0.0,Chelsea,0.0,2.0,0,Andy D'Urso,0,0,0,0,4343,Chelsea,West Brom,18ff8b36-27aa-5c76-9a6a-2e5094df3509,3a7a82d2-4e8c-5257-ab24-589146a4a86b,West Brom,Chelsea,Chelsea_West Brom,Chelsea_West Brom_2002
2004,11,West Brom,0.0,0.0,Chelsea,1.0,4.0,0,Barry Knight,0,0,0,0,4905,Chelsea,West Brom,f04835ba-00aa-51c1-a005-c93192cd951d,384a7fc2-1d9e-590d-a709-f99400fcb3c2,West Brom,Chelsea,Chelsea_West Brom,Chelsea_West Brom_2004
2004,28,Chelsea,0.0,0.0,West Brom,1.0,0.0,0,Neale Barry,0,0,0,0,5092,Chelsea,West Brom,0e9e6919-a5d7-5b50-bba4-95ab32496ae4,384a7fc2-1d9e-590d-a709-f99400fcb3c2,Chelsea,West Brom,Chelsea_West Brom,Chelsea_West Brom_2004
2005,3,Chelsea,0.0,0.0,West Brom,4.0,0.0,0,Mark Halsey,0,0,0,0,5212,Chelsea,West Brom,f702e37b-2623-5e69-af1d-65172ee9222a,9678bae2-7f63-5acb-8ae1-1801c3b0256f,Chelsea,West Brom,Chelsea_West Brom,Chelsea_West Brom_2005
2005,28,West Brom,0.0,0.0,Chelsea,1.0,2.0,0,Mark Halsey,0,0,0,0,5459,Chelsea,West Brom,09bb8aa7-b710-5ae2-a55c-7c8bf6257eb0,9678bae2-7f63-5acb-8ae1-1801c3b0256f,West Brom,Chelsea,Chelsea_West Brom,Chelsea_West Brom_2005
