season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2022,3,Everton,1.5,1.0,Nott'ham Forest,1.0,1.0,2022-08-20,Andre Marriner,Goodison Park,Sat,15:00,"39,271",24,draw,draw,099cd2b2-61e0-5db6-96b2-a8a8f1e30e84,2d27b854-bb90-54d9-b772-717688146e29,Everton,Nott'ham Forest,Everton_Nott'ham Forest,Everton_Nott'ham Forest_2022
2022,26,Nott'ham Forest,0.8,1.7,Everton,2.0,2.0,2023-03-05,John Brooks,The City Ground,Sun,14:00,"29,353",277,draw,draw,5b133eca-1fe6-5b02-a10f-0b9fe6bad794,2d27b854-bb90-54d9-b772-717688146e29,Nott'ham Forest,Everton,Everton_Nott'ham Forest,Everton_Nott'ham Forest_2022
1992,15,Nott'ham Forest,0.0,0.0,Everton,0.0,1.0,0,Stephen Lodge,0,0,0,0,161,Everton,Nott'ham Forest,5ce877e4-13bd-5e40-bfaf-76d53fd198b1,c43d0496-5a53-58da-8f61-d9da7bdd6b63,Nott'ham Forest,Everton,Everton_Nott'ham Forest,Everton_Nott'ham Forest_1992
1992,34,Everton,0.0,0.0,Nott'ham Forest,3.0,0.0,0,Vic Callow,0,0,0,0,349,Everton,Nott'ham Forest,2dad89b5-d5fc-5056-b917-da8715038cad,c43d0496-5a53-58da-8f61-d9da7bdd6b63,Everton,Nott'ham Forest,Everton_Nott'ham Forest,Everton_Nott'ham Forest_1992
1994,4,Everton,0.0,0.0,Nott'ham Forest,1.0,2.0,0,Gerald Ashby,0,0,0,0,957,Nott'ham Forest,Everton,a630a2ad-c986-5697-9d87-a7b407cde0b0,d8c83101-dd97-510e-a3f3-914b6c4e99db,Everton,Nott'ham Forest,Everton_Nott'ham Forest,Everton_Nott'ham Forest_1994
1994,33,Nott'ham Forest,0.0,0.0,Everton,2.0,1.0,0,Roger Dilkes,0,0,0,0,1261,Nott'ham Forest,Everton,5907048f-c89f-57b8-bf64-61261b6b3a3d,d8c83101-dd97-510e-a3f3-914b6c4e99db,Nott'ham Forest,Everton,Everton_Nott'ham Forest,Everton_Nott'ham Forest_1994
1995,6,Nott'ham Forest,0.0,0.0,Everton,3.0,2.0,0,Martin Bodenham,0,0,0,0,1445,Nott'ham Forest,Everton,8600467a-e42c-56b5-9439-0e422f68199a,d0e104d4-fcfd-573e-b783-d6c1cfa1caa8,Nott'ham Forest,Everton,Everton_Nott'ham Forest,Everton_Nott'ham Forest_1995
1995,28,Everton,0.0,0.0,Nott'ham Forest,3.0,0.0,0,Keith Cooper,0,0,0,0,1649,Everton,Nott'ham Forest,bfed7b1d-f78a-5818-8cae-01dadf0c310b,d0e104d4-fcfd-573e-b783-d6c1cfa1caa8,Everton,Nott'ham Forest,Everton_Nott'ham Forest,Everton_Nott'ham Forest_1995
1996,11,Nott'ham Forest,0.0,0.0,Everton,0.0,1.0,0,Paul Durkin,0,0,0,0,1874,Everton,Nott'ham Forest,a56381ec-b86f-54a8-881e-11e566b9050d,a04de33e-8b5f-5aba-a9b0-dbcbee12beca,Nott'ham Forest,Everton,Everton_Nott'ham Forest,Everton_Nott'ham Forest_1996
1996,25,Everton,0.0,0.0,Nott'ham Forest,2.0,0.0,0,Steve Dunn,0,0,0,0,2006,Everton,Nott'ham Forest,141072e4-0efd-5c18-a7d2-52c12f714648,a04de33e-8b5f-5aba-a9b0-dbcbee12beca,Everton,Nott'ham Forest,Everton_Nott'ham Forest,Everton_Nott'ham Forest_1996
1998,4,Nott'ham Forest,0.0,0.0,Everton,0.0,2.0,0,Rob Harris,0,0,0,0,2555,Everton,Nott'ham Forest,d15c4f46-1f4b-54d2-a7bd-e3a91132957d,705b466f-5646-5974-81ad-6fabb3590e4f,Nott'ham Forest,Everton,Everton_Nott'ham Forest,Everton_Nott'ham Forest_1998
1998,23,Everton,0.0,0.0,Nott'ham Forest,0.0,1.0,0,Graham Barber,0,0,0,0,2750,Nott'ham Forest,Everton,689404f6-58b7-52e0-9293-02d7b46ddef1,705b466f-5646-5974-81ad-6fabb3590e4f,Everton,Nott'ham Forest,Everton_Nott'ham Forest,Everton_Nott'ham Forest_1998
