season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1993,11,Newcastle Utd,0.0,0.0,QPR,1.0,2.0,0,Keith Hackett,0,0,0,0,580,QPR,Newcastle Utd,a1dbde37-f371-5171-a826-e2868f8f8f68,d8813cb2-6173-5de1-a18c-ccb44dafc1f8,Newcastle Utd,QPR,Newcastle Utd_QPR,Newcastle Utd_QPR_1993
1993,26,QPR,0.0,0.0,Newcastle Utd,1.0,2.0,0,Dermot Gallagher,0,0,0,0,736,Newcastle Utd,QPR,9789c0f7-d476-5774-b26a-22cc9471a4cd,d8813cb2-6173-5de1-a18c-ccb44dafc1f8,QPR,Newcastle Utd,Newcastle Utd_QPR,Newcastle Utd_QPR_1993
1994,14,Newcastle Utd,0.0,0.0,QPR,2.0,1.0,0,Gerald Ashby,0,0,0,0,1068,Newcastle Utd,QPR,2c6ce9e4-fe55-5a8c-a33b-4c352d3a4cf2,f6b16aca-485a-5a4f-9263-410b7f25a43f,Newcastle Utd,QPR,Newcastle Utd_QPR,Newcastle Utd_QPR_1994
1994,27,QPR,0.0,0.0,Newcastle Utd,3.0,0.0,0,Keith Cooper,0,0,0,0,1212,QPR,Newcastle Utd,0ba8ff1b-f6fc-5cd2-bb40-5d8906d64dbe,f6b16aca-485a-5a4f-9263-410b7f25a43f,QPR,Newcastle Utd,Newcastle Utd_QPR,Newcastle Utd_QPR_1994
1995,9,QPR,0.0,0.0,Newcastle Utd,2.0,3.0,0,Paul Durkin,0,0,0,0,1468,Newcastle Utd,QPR,dcb6f1c7-f480-568b-8918-98a4b8086f2a,648d6231-5e59-5fc4-a4bb-fa64658dc7b7,QPR,Newcastle Utd,Newcastle Utd_QPR,Newcastle Utd_QPR_1995
1995,34,Newcastle Utd,0.0,0.0,QPR,2.0,1.0,0,Paul Danson,0,0,0,0,1716,Newcastle Utd,QPR,9e7d4ebd-2ed3-54ba-9055-412a8de7e163,648d6231-5e59-5fc4-a4bb-fa64658dc7b7,Newcastle Utd,QPR,Newcastle Utd_QPR,Newcastle Utd_QPR_1995
2011,4,QPR,0.0,0.0,Newcastle Utd,0.0,0.0,0,Phil Dowd,0,0,0,0,7504,draw,draw,dc6a7495-b357-557a-9828-e451b407b592,e0320373-26ae-5526-8713-0153db7059db,QPR,Newcastle Utd,Newcastle Utd_QPR,Newcastle Utd_QPR_2011
2011,21,Newcastle Utd,0.0,0.0,QPR,1.0,0.0,0,Chris Foy,0,0,0,0,7674,Newcastle Utd,QPR,22383c96-210a-59f5-be45-754b61c343c2,e0320373-26ae-5526-8713-0153db7059db,Newcastle Utd,QPR,Newcastle Utd_QPR,Newcastle Utd_QPR_2011
2012,18,Newcastle Utd,0.0,0.0,QPR,1.0,0.0,0,Kevin Friend,0,0,0,0,8020,Newcastle Utd,QPR,ff188a8f-1892-502c-baf5-66751a0c1104,957d6216-e2ae-5f51-abef-f7d755eec744,Newcastle Utd,QPR,Newcastle Utd_QPR,Newcastle Utd_QPR_2012
2012,37,QPR,0.0,0.0,Newcastle Utd,1.0,2.0,0,Lee Probert,0,0,0,0,8211,Newcastle Utd,QPR,11cb3a15-7a6b-5df3-8010-41b41e7cfb27,957d6216-e2ae-5f51-abef-f7d755eec744,QPR,Newcastle Utd,Newcastle Utd_QPR,Newcastle Utd_QPR_2012
2014,12,Newcastle Utd,0.0,0.0,QPR,1.0,0.0,0,Chris Foy,0,0,0,0,8719,Newcastle Utd,QPR,c443cd9f-ef03-5778-b999-747979bd3aa5,69612cf9-7571-5cc8-a87b-f819f5e7f1c3,Newcastle Utd,QPR,Newcastle Utd_QPR,Newcastle Utd_QPR_2014
2014,37,QPR,0.0,0.0,Newcastle Utd,2.0,1.0,0,Lee Probert,0,0,0,0,8969,QPR,Newcastle Utd,30c56e73-7216-550c-8881-26080a845dba,69612cf9-7571-5cc8-a87b-f819f5e7f1c3,QPR,Newcastle Utd,Newcastle Utd_QPR,Newcastle Utd_QPR_2014
