season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2019,20,Manchester City,1.1,1.1,Sheffield Utd,2.0,0.0,2019-12-29,Chris Kavanagh,Etihad Stadium,Sun,18:00,"54,512",217,Manchester City,Sheffield Utd,5e92ad7e-afe6-5d61-88b4-5aaac11f9b00,11056a1f-921f-5078-8b80-f6d156618c29,Manchester City,Sheffield Utd,Manchester City_Sheffield Utd,Manchester City_Sheffield Utd_2019
2019,24,Sheffield Utd,0.8,2.8,Manchester City,0.0,1.0,2020-01-21,Lee Mason,Bramall Lane,Tue,19:30,"31,285",255,Manchester City,Sheffield Utd,9237c60c-037b-52cb-9beb-edbbeb377bed,11056a1f-921f-5078-8b80-f6d156618c29,Sheffield Utd,Manchester City,Manchester City_Sheffield Utd,Manchester City_Sheffield Utd_2019
2020,7,Sheffield Utd,0.5,1.6,Manchester City,0.0,1.0,2020-10-31,Michael Oliver,Bramall Lane,Sat,12:30,0,65,Manchester City,Sheffield Utd,3dc2f228-d8e1-5aab-bc76-fc0952bb84e2,8178fe2b-614c-5259-a074-9eafa72d3896,Sheffield Utd,Manchester City,Manchester City_Sheffield Utd,Manchester City_Sheffield Utd_2020
2020,21,Manchester City,1.5,0.2,Sheffield Utd,1.0,0.0,2021-01-30,David Coote,Etihad Stadium,Sat,15:00,0,225,Manchester City,Sheffield Utd,d72b59bb-a62e-5833-ab13-148d1a4ce497,8178fe2b-614c-5259-a074-9eafa72d3896,Manchester City,Sheffield Utd,Manchester City_Sheffield Utd,Manchester City_Sheffield Utd_2020
1992,21,Manchester City,0.0,0.0,Sheffield Utd,2.0,0.0,0,Keren Barratt,0,0,0,0,228,Manchester City,Sheffield Utd,1c0aa6ac-6abe-543d-927a-6ec191dd9497,1a400ec5-fd81-5269-8e8c-ceffd7e35994,Manchester City,Sheffield Utd,Manchester City_Sheffield Utd,Manchester City_Sheffield Utd_1992
1992,38,Sheffield Utd,0.0,0.0,Manchester City,1.0,1.0,0,Keith Cooper,0,0,0,0,393,draw,draw,84a4a47f-e0a1-587c-bf1e-26c56063a450,1a400ec5-fd81-5269-8e8c-ceffd7e35994,Sheffield Utd,Manchester City,Manchester City_Sheffield Utd,Manchester City_Sheffield Utd_1992
1993,9,Sheffield Utd,0.0,0.0,Manchester City,0.0,1.0,0,David Elleray,0,0,0,0,557,Manchester City,Sheffield Utd,43a41024-e4e8-533f-bf97-103282971e68,14bb183d-10ca-5f37-8181-62c6014aee99,Sheffield Utd,Manchester City,Manchester City_Sheffield Utd,Manchester City_Sheffield Utd_1993
1993,34,Manchester City,0.0,0.0,Sheffield Utd,0.0,0.0,0,Alan Gunn,0,0,0,0,815,draw,draw,ec6cb2da-7e34-553c-9532-26933ad52861,14bb183d-10ca-5f37-8181-62c6014aee99,Manchester City,Sheffield Utd,Manchester City_Sheffield Utd,Manchester City_Sheffield Utd_1993
2006,8,Manchester City,0.0,0.0,Sheffield Utd,0.0,0.0,0,Mike Dean,0,0,0,0,5638,draw,draw,6d85185d-4e21-5d3c-939b-2fbfc750d631,376d5c9b-3a79-504a-a06e-cb5415a38670,Manchester City,Sheffield Utd,Manchester City_Sheffield Utd,Manchester City_Sheffield Utd_2006
2006,20,Sheffield Utd,0.0,0.0,Manchester City,0.0,1.0,0,Mark Clattenburg,0,0,0,0,5760,Manchester City,Sheffield Utd,50369684-5036-58d4-b015-6310785887d3,376d5c9b-3a79-504a-a06e-cb5415a38670,Sheffield Utd,Manchester City,Manchester City_Sheffield Utd,Manchester City_Sheffield Utd_2006
