season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1993,2,Coventry City,0.0,0.0,Newcastle Utd,2.0,1.0,0,Jim Borrett,0,0,0,0,481,Coventry City,Newcastle Utd,0f08a5eb-01cc-53fa-8733-9906232db9bc,f659c423-123c-500a-8600-873f6adef3f7,Coventry City,Newcastle Utd,Coventry City_Newcastle Utd,Coventry City_Newcastle Utd_1993
1993,19,Newcastle Utd,0.0,0.0,Coventry City,4.0,0.0,0,Robbie Hart,0,0,0,0,775,Newcastle Utd,Coventry City,4f52cb12-f5fd-53ba-bf33-4bd976680d80,f659c423-123c-500a-8600-873f6adef3f7,Newcastle Utd,Coventry City,Coventry City_Newcastle Utd,Coventry City_Newcastle Utd_1993
