season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2017,9,West Ham,0.7,1.4,Brighton,0.0,3.0,2017-10-20,Martin Atkinson,London Stadium,Fri,20:00,"56,977",88,Brighton,West Ham,d4199fe8-8205-5cee-baaa-d5c4f42d8e05,5ee16f53-7da2-5a40-a919-97e9dc808c3c,West Ham,Brighton,Brighton_West Ham,Brighton_West Ham_2017
2017,26,Brighton,1.7,0.4,West Ham,3.0,1.0,2018-02-03,Roger East,The American Express Community Stadium,Sat,15:00,"30,589",280,Brighton,West Ham,df17350d-fd1a-540b-a470-3bded8e3438b,5ee16f53-7da2-5a40-a919-97e9dc808c3c,Brighton,West Ham,Brighton_West Ham,Brighton_West Ham_2017
