season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1993,5,Newcastle Utd,0.0,0.0,Blackburn,1.0,1.0,0,Stephen Lodge,0,0,0,0,516,draw,draw,01c58c70-a035-57fe-a7a5-61a17300e28e,cd6f452e-baf8-5bed-a103-389e3494cd76,Newcastle Utd,Blackburn,Blackburn_Newcastle Utd,Blackburn_Newcastle Utd_1993
1993,30,Blackburn,0.0,0.0,Newcastle Utd,1.0,0.0,0,Keith Burge,0,0,0,0,771,Blackburn,Newcastle Utd,0a3fe02f-ec1a-5241-a861-49f0e3e2e10c,cd6f452e-baf8-5bed-a103-389e3494cd76,Blackburn,Newcastle Utd,Blackburn_Newcastle Utd,Blackburn_Newcastle Utd_1993
1994,9,Newcastle Utd,0.0,0.0,Blackburn,1.0,1.0,0,Stephen Lodge,0,0,0,0,1020,draw,draw,bd80984b-f02f-5caf-bcce-d294e5afd365,a8b7bda2-8a5f-5457-8560-112749dbf59b,Newcastle Utd,Blackburn,Blackburn_Newcastle Utd,Blackburn_Newcastle Utd_1994
1994,41,Blackburn,0.0,0.0,Newcastle Utd,1.0,0.0,0,Philip Don,0,0,0,0,1369,Blackburn,Newcastle Utd,440aa0f7-6cc8-5481-b29c-e3daf2a576dc,a8b7bda2-8a5f-5457-8560-112749dbf59b,Blackburn,Newcastle Utd,Blackburn_Newcastle Utd,Blackburn_Newcastle Utd_1994
1995,14,Newcastle Utd,0.0,0.0,Blackburn,1.0,0.0,0,Dermot Gallagher,0,0,0,0,1506,Newcastle Utd,Blackburn,4a7c51fb-c1d5-5db3-bfa1-25cd4da23488,2893120b-0adc-54ad-9b8a-c210c2ab3d3e,Newcastle Utd,Blackburn,Blackburn_Newcastle Utd,Blackburn_Newcastle Utd_1995
1995,35,Blackburn,0.0,0.0,Newcastle Utd,2.0,1.0,0,Gary Willard,0,0,0,0,1717,Blackburn,Newcastle Utd,fea73a0e-b5f6-5dc1-9e69-591a9f35de21,2893120b-0adc-54ad-9b8a-c210c2ab3d3e,Blackburn,Newcastle Utd,Blackburn_Newcastle Utd,Blackburn_Newcastle Utd_1995
1996,6,Newcastle Utd,0.0,0.0,Blackburn,2.0,1.0,0,Keith Burge,0,0,0,0,1817,Newcastle Utd,Blackburn,14cc43c8-0778-5aa5-b9c9-4f239196f6d0,27121142-4a46-50bb-adb4-d9f160d36bd6,Newcastle Utd,Blackburn,Blackburn_Newcastle Utd,Blackburn_Newcastle Utd_1996
1996,19,Blackburn,0.0,0.0,Newcastle Utd,1.0,0.0,0,Mike Reed,0,0,0,0,1951,Blackburn,Newcastle Utd,ef922c8f-32c2-5837-918c-a5b92db6e00b,27121142-4a46-50bb-adb4-d9f160d36bd6,Blackburn,Newcastle Utd,Blackburn_Newcastle Utd,Blackburn_Newcastle Utd_1996
1997,12,Newcastle Utd,0.0,0.0,Blackburn,1.0,1.0,0,Jeff Winter,0,0,0,0,2254,draw,draw,599bcc5f-337f-596b-81a4-14edb2359ca5,cf98f996-d325-5e95-a7ee-d5c314ab29ee,Newcastle Utd,Blackburn,Blackburn_Newcastle Utd,Blackburn_Newcastle Utd_1997
1997,38,Blackburn,0.0,0.0,Newcastle Utd,1.0,0.0,0,David Elleray,0,0,0,0,2524,Blackburn,Newcastle Utd,d4890c2a-50c3-5e9f-8714-788b6e078758,cf98f996-d325-5e95-a7ee-d5c314ab29ee,Blackburn,Newcastle Utd,Blackburn_Newcastle Utd,Blackburn_Newcastle Utd_1997
1998,17,Blackburn,0.0,0.0,Newcastle Utd,0.0,0.0,0,Rob Harris,0,0,0,0,2685,draw,draw,eac685af-9e0a-53d4-bb80-acc146c9be60,08e90a5f-f1ae-5403-8b30-2710ba6fcf86,Blackburn,Newcastle Utd,Blackburn_Newcastle Utd,Blackburn_Newcastle Utd_1998
1998,38,Newcastle Utd,0.0,0.0,Blackburn,1.0,1.0,0,Jeff Winter,0,0,0,0,2900,draw,draw,d541aa82-7f22-51a2-bca0-42769e82abf9,08e90a5f-f1ae-5403-8b30-2710ba6fcf86,Newcastle Utd,Blackburn,Blackburn_Newcastle Utd,Blackburn_Newcastle Utd_1998
2001,17,Newcastle Utd,0.0,0.0,Blackburn,2.0,1.0,0,Steve Dunn,0,0,0,0,3825,Newcastle Utd,Blackburn,4f2a1ecb-7c85-57b5-9083-acd152f1c8d0,96b5b990-b650-5551-a53c-a8b63e588bdb,Newcastle Utd,Blackburn,Blackburn_Newcastle Utd,Blackburn_Newcastle Utd_2001
