season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1995,22,Sheffield Weds,0.0,0.0,Bolton,4.0,2.0,0,Paul Durkin,0,0,0,0,1596,Sheffield Weds,Bolton,98e3ee3f-28a2-5c25-b34d-1198c33b0274,0f9e7a63-a78f-5465-b012-193a64bf6dbf,Sheffield Weds,Bolton,Bolton_Sheffield Weds,Bolton_Sheffield Weds_1995
1995,32,Bolton,0.0,0.0,Sheffield Weds,2.0,1.0,0,Jeff Winter,0,0,0,0,1694,Bolton,Sheffield Weds,de8261c7-4d3e-5a60-b211-62d0fc8e72b6,0f9e7a63-a78f-5465-b012-193a64bf6dbf,Bolton,Sheffield Weds,Bolton_Sheffield Weds,Bolton_Sheffield Weds_1995
