season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2002,1,Arsenal,0.0,0.0,Birmingham City,2.0,0.0,0,Mike Riley,0,0,0,0,4054,Arsenal,Birmingham City,804ea747-fbcd-5bb1-8cbd-5ad8f4225a01,d6a06e5d-41c6-5ff7-a04f-99ddbcf930b2,Arsenal,Birmingham City,Arsenal_Birmingham City,Arsenal_Birmingham City_2002
2002,23,Birmingham City,0.0,0.0,Arsenal,0.0,4.0,0,Stephen Bennett,0,0,0,0,4272,Arsenal,Birmingham City,0f733b37-7a32-525c-b56e-a38ab7c41a88,d6a06e5d-41c6-5ff7-a04f-99ddbcf930b2,Birmingham City,Arsenal,Arsenal_Birmingham City,Arsenal_Birmingham City_2002
2003,13,Birmingham City,0.0,0.0,Arsenal,0.0,3.0,0,Paul Durkin,0,0,0,0,4549,Arsenal,Birmingham City,2fa94a7f-6cce-5736-9320-2b297e946efe,7a5050f7-0875-5c0e-9638-75c0b3ac5961,Birmingham City,Arsenal,Arsenal_Birmingham City,Arsenal_Birmingham City_2003
2003,36,Arsenal,0.0,0.0,Birmingham City,0.0,0.0,0,Graham Poll,0,0,0,0,4779,draw,draw,ef64d58d-cf2e-5818-a20d-cb7c746e08d5,7a5050f7-0875-5c0e-9638-75c0b3ac5961,Arsenal,Birmingham City,Arsenal_Birmingham City,Arsenal_Birmingham City_2003
2004,16,Arsenal,0.0,0.0,Birmingham City,3.0,0.0,0,Dermot Gallagher,0,0,0,0,4960,Arsenal,Birmingham City,e27ba4d5-ffec-54cc-b372-9663dc7da423,a82eb85f-5107-5801-ab6a-12193c563d84,Arsenal,Birmingham City,Arsenal_Birmingham City,Arsenal_Birmingham City_2004
2004,38,Birmingham City,0.0,0.0,Arsenal,2.0,1.0,0,Dermot Gallagher,0,0,0,0,5183,Birmingham City,Arsenal,38ea831f-df67-5acc-bfd0-d8fa38e666d9,a82eb85f-5107-5801-ab6a-12193c563d84,Birmingham City,Arsenal,Arsenal_Birmingham City,Arsenal_Birmingham City_2004
2005,8,Arsenal,0.0,0.0,Birmingham City,1.0,0.0,0,Mike Riley,0,0,0,0,5259,Arsenal,Birmingham City,fa1d889b-bd2a-5fad-8b5c-91b62608606b,13f23a2b-d896-5388-b82b-5feb903758b5,Arsenal,Birmingham City,Arsenal_Birmingham City,Arsenal_Birmingham City_2005
2005,25,Birmingham City,0.0,0.0,Arsenal,0.0,2.0,0,Mike Riley,0,0,0,0,5426,Arsenal,Birmingham City,ed234a28-f405-5779-8257-bf654e612fe5,13f23a2b-d896-5388-b82b-5feb903758b5,Birmingham City,Arsenal,Arsenal_Birmingham City,Arsenal_Birmingham City_2005
2007,22,Arsenal,0.0,0.0,Birmingham City,1.0,1.0,0,Phil Dowd,0,0,0,0,6161,draw,draw,8c5fcfd9-e2d9-5cfd-b42b-cb56fff1c59b,89ca6ddc-ea81-5fdd-a48f-8f5c76047119,Arsenal,Birmingham City,Arsenal_Birmingham City,Arsenal_Birmingham City_2007
2007,27,Birmingham City,0.0,0.0,Arsenal,2.0,2.0,0,Mike Dean,0,0,0,0,6205,draw,draw,eb9933cb-938b-52e9-b9f8-83038cf5bf19,89ca6ddc-ea81-5fdd-a48f-8f5c76047119,Birmingham City,Arsenal,Arsenal_Birmingham City,Arsenal_Birmingham City_2007
2009,9,Arsenal,0.0,0.0,Birmingham City,3.0,1.0,0,Lee Probert,0,0,0,0,6786,Arsenal,Birmingham City,8a68c623-dbd1-5e13-9eb4-c375e7c76db9,1d92c286-8142-5e67-aba8-6101d6d69f5a,Arsenal,Birmingham City,Arsenal_Birmingham City,Arsenal_Birmingham City_2009
2009,32,Birmingham City,0.0,0.0,Arsenal,1.0,1.0,0,Howard Webb,0,0,0,0,7019,draw,draw,7ff8fcf4-bdc9-51be-bd3d-e582d50bd27e,1d92c286-8142-5e67-aba8-6101d6d69f5a,Birmingham City,Arsenal,Arsenal_Birmingham City,Arsenal_Birmingham City_2009
2010,8,Arsenal,0.0,0.0,Birmingham City,2.0,1.0,0,Martin Atkinson,0,0,0,0,7157,Arsenal,Birmingham City,9d57d3b7-7029-5fe2-ac53-e271cd6d2d19,9aaa085d-51d2-5c5c-bed7-e05962b21719,Arsenal,Birmingham City,Arsenal_Birmingham City,Arsenal_Birmingham City_2010
2010,21,Birmingham City,0.0,0.0,Arsenal,0.0,3.0,0,Peter Walton,0,0,0,0,7279,Arsenal,Birmingham City,85a67bbd-396c-53f6-86bf-54919eab2c40,9aaa085d-51d2-5c5c-bed7-e05962b21719,Birmingham City,Arsenal,Arsenal_Birmingham City,Arsenal_Birmingham City_2010
