season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1992,3,Middlesbrough,0.0,0.0,Leeds United,4.0,1.0,0,David Allison,0,0,0,0,27,Middlesbrough,Leeds United,bf6ff7fa-63c4-5b07-b19c-66cec304249f,dec59316-9667-587f-978e-5542b134b382,Middlesbrough,Leeds United,Leeds United_Middlesbrough,Leeds United_Middlesbrough_1992
1992,26,Leeds United,0.0,0.0,Middlesbrough,3.0,0.0,0,John Martin,0,0,0,0,271,Leeds United,Middlesbrough,5ad6d194-1147-5748-ab21-d277af713d84,dec59316-9667-587f-978e-5542b134b382,Leeds United,Middlesbrough,Leeds United_Middlesbrough,Leeds United_Middlesbrough_1992
1995,12,Middlesbrough,0.0,0.0,Leeds United,1.0,1.0,0,Keith Burge,0,0,0,0,1499,draw,draw,2f2d1f15-bc1f-5f65-ae71-e89c1b9f3796,94fea4f7-1b7f-5ffb-b920-168892883d72,Middlesbrough,Leeds United,Leeds United_Middlesbrough,Leeds United_Middlesbrough_1995
1995,33,Leeds United,0.0,0.0,Middlesbrough,0.0,1.0,0,David Elleray,0,0,0,0,1704,Middlesbrough,Leeds United,52757dd4-fbcc-547f-b040-1be669035124,94fea4f7-1b7f-5ffb-b920-168892883d72,Leeds United,Middlesbrough,Leeds United_Middlesbrough,Leeds United_Middlesbrough_1995
1996,16,Middlesbrough,0.0,0.0,Leeds United,0.0,0.0,0,David Elleray,0,0,0,0,1921,draw,draw,b7abb039-23b2-5177-afed-43d60f7a39a4,fbe73a85-91ad-560e-87b9-214500587d16,Middlesbrough,Leeds United,Leeds United_Middlesbrough,Leeds United_Middlesbrough_1996
1996,38,Leeds United,0.0,0.0,Middlesbrough,1.0,1.0,0,Alan Wilkie,0,0,0,0,2136,draw,draw,89230d00-66e1-5919-864c-a4344a5b283c,fbe73a85-91ad-560e-87b9-214500587d16,Leeds United,Middlesbrough,Leeds United_Middlesbrough,Leeds United_Middlesbrough_1996
1998,1,Middlesbrough,0.0,0.0,Leeds United,0.0,0.0,0,David Elleray,0,0,0,0,2531,draw,draw,1c438d80-71f2-5856-a7bc-618e19361a9d,553b4d78-a6f7-5a16-97b3-c3e9c80a4e9a,Middlesbrough,Leeds United,Leeds United_Middlesbrough,Leeds United_Middlesbrough_1998
1998,22,Leeds United,0.0,0.0,Middlesbrough,2.0,0.0,0,Stephen Lodge,0,0,0,0,2741,Leeds United,Middlesbrough,ccf19799-8372-5929-bcff-e56822f386fc,553b4d78-a6f7-5a16-97b3-c3e9c80a4e9a,Leeds United,Middlesbrough,Leeds United_Middlesbrough,Leeds United_Middlesbrough_1998
1999,8,Leeds United,0.0,0.0,Middlesbrough,2.0,0.0,0,Dermot Gallagher,0,0,0,0,2980,Leeds United,Middlesbrough,20d6ecc6-ec24-5f2a-bbe6-73ed71f312f2,59358905-f081-5e5e-8acd-7324141baefb,Leeds United,Middlesbrough,Leeds United_Middlesbrough,Leeds United_Middlesbrough_1999
1999,26,Middlesbrough,0.0,0.0,Leeds United,0.0,0.0,0,Uriah Rennie,0,0,0,0,3160,draw,draw,6dabf57d-5d79-5b11-b277-78085aa4db5e,59358905-f081-5e5e-8acd-7324141baefb,Middlesbrough,Leeds United,Leeds United_Middlesbrough,Leeds United_Middlesbrough_1999
2000,3,Middlesbrough,0.0,0.0,Leeds United,1.0,2.0,0,Graham Barber,0,0,0,0,3310,Leeds United,Middlesbrough,91730aaf-f4d9-58b6-8c50-c68c1cd86693,d88c3f2a-4309-5f2c-a4af-8b0bb625689a,Middlesbrough,Leeds United,Leeds United_Middlesbrough,Leeds United_Middlesbrough_2000
2000,22,Leeds United,0.0,0.0,Middlesbrough,1.0,1.0,0,David Elleray,0,0,0,0,3498,draw,draw,d0bb1e26-5dfa-5bfd-94eb-cf0b0bd4ff83,d88c3f2a-4309-5f2c-a4af-8b0bb625689a,Leeds United,Middlesbrough,Leeds United_Middlesbrough,Leeds United_Middlesbrough_2000
2001,26,Middlesbrough,0.0,0.0,Leeds United,2.0,2.0,0,Neale Barry,0,0,0,0,3919,draw,draw,15f5e265-9bad-5e7d-89f8-d9a010ea0601,9dfd4019-b72a-50f8-9218-6a86ee79cbd1,Middlesbrough,Leeds United,Leeds United_Middlesbrough,Leeds United_Middlesbrough_2001
2001,38,Leeds United,0.0,0.0,Middlesbrough,1.0,0.0,0,Uriah Rennie,0,0,0,0,4041,Leeds United,Middlesbrough,c5619a98-970a-50c1-a067-39a4e6aa6804,9dfd4019-b72a-50f8-9218-6a86ee79cbd1,Leeds United,Middlesbrough,Leeds United_Middlesbrough,Leeds United_Middlesbrough_2001
2002,11,Middlesbrough,0.0,0.0,Leeds United,2.0,2.0,0,Rob Styles,0,0,0,0,4147,draw,draw,96c8011c-43ff-5c86-a3d7-8b047c45b788,f0a66f29-ddc4-5132-bae2-9fe609394030,Middlesbrough,Leeds United,Leeds United_Middlesbrough,Leeds United_Middlesbrough_2002
2002,30,Leeds United,0.0,0.0,Middlesbrough,2.0,3.0,0,David Elleray,0,0,0,0,4340,Middlesbrough,Leeds United,11e67a14-3214-5e6e-b4e0-41bbf23e9bb6,f0a66f29-ddc4-5132-bae2-9fe609394030,Leeds United,Middlesbrough,Leeds United_Middlesbrough,Leeds United_Middlesbrough_2002
2003,4,Middlesbrough,0.0,0.0,Leeds United,2.0,3.0,0,Neale Barry,0,0,0,0,4461,Leeds United,Middlesbrough,b5117e0a-49cd-56c4-98f6-8777d60d407a,45bd114f-7a13-506e-808f-b817936c7c36,Middlesbrough,Leeds United,Leeds United_Middlesbrough,Leeds United_Middlesbrough_2003
2003,23,Leeds United,0.0,0.0,Middlesbrough,0.0,3.0,0,Graham Poll,0,0,0,0,4650,Middlesbrough,Leeds United,0ad26d0f-553d-5d85-af7e-fbdd3a04d04a,45bd114f-7a13-506e-808f-b817936c7c36,Leeds United,Middlesbrough,Leeds United_Middlesbrough,Leeds United_Middlesbrough_2003
