season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2017,17,Crystal Palace,1.2,1.2,Watford,2.0,1.0,2017-12-12,Lee Mason,Selhurst Park,Tue,20:00,"23,566",177,Crystal Palace,Watford,2ed82aec-3fb4-5bac-9456-8eb047096771,e23aee4e-b5d0-57c4-8999-c1606e78a7df,Crystal Palace,Watford,Crystal Palace_Watford,Crystal Palace_Watford_2017
2017,35,Watford,0.6,0.3,Crystal Palace,0.0,0.0,2018-04-21,Chris Kavanagh,Vicarage Road Stadium,Sat,15:00,"20,401",376,draw,draw,a11ddbdd-cb98-52c6-bfb4-22fe009476d2,e23aee4e-b5d0-57c4-8999-c1606e78a7df,Watford,Crystal Palace,Crystal Palace_Watford,Crystal Palace_Watford_2017
2018,3,Watford,1.2,1.0,Crystal Palace,2.0,1.0,2018-08-26,Anthony Taylor,Vicarage Road Stadium,Sun,13:30,"20,014",28,Watford,Crystal Palace,945950ec-48d6-5db4-8207-34b372c090f6,8a3917b0-370d-58bf-b080-37cee62f5974,Watford,Crystal Palace,Crystal Palace_Watford,Crystal Palace_Watford_2018
2018,22,Crystal Palace,1.3,1.6,Watford,1.0,2.0,2019-01-12,Paul Tierney,Selhurst Park,Sat,15:00,"25,010",234,Watford,Crystal Palace,9972a940-8170-5aa1-9322-62a688abd2bb,8a3917b0-370d-58bf-b080-37cee62f5974,Crystal Palace,Watford,Crystal Palace_Watford,Crystal Palace_Watford_2018
2019,16,Watford,1.4,0.2,Crystal Palace,0.0,0.0,2019-12-07,Martin Atkinson,Vicarage Road Stadium,Sat,15:00,"20,070",167,draw,draw,7d7da1b7-133f-5467-b776-a0f3d38b1b6f,6c6537aa-be39-55ed-a5dc-3532b872dea2,Watford,Crystal Palace,Crystal Palace_Watford,Crystal Palace_Watford_2019
2019,29,Crystal Palace,0.8,0.6,Watford,1.0,0.0,2020-03-07,Anthony Taylor,Selhurst Park,Sat,15:00,"25,461",309,Crystal Palace,Watford,1cef2375-45c7-5599-a113-c86f20484a5b,6c6537aa-be39-55ed-a5dc-3532b872dea2,Crystal Palace,Watford,Crystal Palace_Watford,Crystal Palace_Watford_2019
2021,18,Watford,1.4,1.1,Crystal Palace,1.0,4.0,2022-02-23,Andre Marriner,Vicarage Road Stadium,Wed,19:30,"20,012",277,Crystal Palace,Watford,c35198e1-ef0f-5cc5-9bc1-1a2a2131c848,0d89f36c-97da-5a82-8dd3-0d5c94ee85ed,Watford,Crystal Palace,Crystal Palace_Watford,Crystal Palace_Watford_2021
2021,36,Crystal Palace,2.2,0.4,Watford,1.0,0.0,2022-05-07,Graham Scott,Selhurst Park,Sat,15:00,"24,622",400,Crystal Palace,Watford,2805f644-c5d2-5ea8-9705-b4f2f55e2702,0d89f36c-97da-5a82-8dd3-0d5c94ee85ed,Crystal Palace,Watford,Crystal Palace_Watford,Crystal Palace_Watford_2021
2015,7,Watford,0.0,0.0,Crystal Palace,0.0,1.0,0,Anthony Taylor,0,0,0,0,9054,Crystal Palace,Watford,7381f00b-371e-5919-95a7-b71a9717e059,34332235-a407-56ff-aca1-c57b7d3e604a,Watford,Crystal Palace,Crystal Palace_Watford,Crystal Palace_Watford_2015
2015,26,Crystal Palace,0.0,0.0,Watford,1.0,2.0,0,Robert Madley,0,0,0,0,9238,Watford,Crystal Palace,e4c44d19-f5fd-5ac1-97e6-e9d47f16a194,34332235-a407-56ff-aca1-c57b7d3e604a,Crystal Palace,Watford,Crystal Palace_Watford,Crystal Palace_Watford_2015
