season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1992,11,Oldham Athletic,0.0,0.0,Everton,1.0,0.0,0,Philip Don,0,0,0,0,119,Oldham Athletic,Everton,ae21e5a5-c021-5e1a-b545-3109f0b4c57a,5b8b7db5-9231-587f-b810-43c7e014aea5,Oldham Athletic,Everton,Everton_Oldham Athletic,Everton_Oldham Athletic_1992
1992,31,Everton,0.0,0.0,Oldham Athletic,2.0,2.0,0,Keith Cooper,0,0,0,0,323,draw,draw,494facee-aefa-5eb0-9d2f-80b9108d4107,5b8b7db5-9231-587f-b810-43c7e014aea5,Everton,Oldham Athletic,Everton_Oldham Athletic,Everton_Oldham Athletic_1992
