season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1992,11,Wimbledon,0.0,0.0,Aston Villa,2.0,3.0,0,Stephen Lodge,0,0,0,0,109,Aston Villa,Wimbledon,8f45f574-ea7a-5551-94e3-5de48be2b30b,edefd005-a72c-51f2-ae10-93881f0c6455,Wimbledon,Aston Villa,Aston Villa_Wimbledon,Aston Villa_Wimbledon_1992
1992,31,Aston Villa,0.0,0.0,Wimbledon,1.0,0.0,0,Stephen Lodge,0,0,0,0,326,Aston Villa,Wimbledon,6b139b1d-3f16-5879-81f5-e02f24b00a44,edefd005-a72c-51f2-ae10-93881f0c6455,Aston Villa,Wimbledon,Aston Villa_Wimbledon,Aston Villa_Wimbledon_1992
1993,3,Wimbledon,0.0,0.0,Aston Villa,2.0,2.0,0,Jim Borrett,0,0,0,0,491,draw,draw,b776aa39-b6fe-543a-820a-d5af4fe78a99,91d4cce5-9b2f-54ad-9cb9-a4e5d69e1292,Wimbledon,Aston Villa,Aston Villa_Wimbledon,Aston Villa_Wimbledon_1993
1993,20,Aston Villa,0.0,0.0,Wimbledon,0.0,1.0,0,Alan Gunn,0,0,0,0,668,Wimbledon,Aston Villa,09df11bb-ed36-5412-bf31-94203257a9de,91d4cce5-9b2f-54ad-9cb9-a4e5d69e1292,Aston Villa,Wimbledon,Aston Villa_Wimbledon,Aston Villa_Wimbledon_1993
1994,13,Wimbledon,0.0,0.0,Aston Villa,4.0,3.0,0,David Elleray,0,0,0,0,1074,Wimbledon,Aston Villa,7bfdc907-a10d-5d4e-8193-43001503acff,d54a6cd1-9058-5864-8132-c4ea45d3da00,Wimbledon,Aston Villa,Aston Villa_Wimbledon,Aston Villa_Wimbledon_1994
1994,28,Aston Villa,0.0,0.0,Wimbledon,7.0,1.0,0,Brian Hill,0,0,0,0,1215,Aston Villa,Wimbledon,182ea9ba-de61-5bbc-bdd9-bda52326ecce,d54a6cd1-9058-5864-8132-c4ea45d3da00,Aston Villa,Wimbledon,Aston Villa_Wimbledon,Aston Villa_Wimbledon_1994
1995,6,Aston Villa,0.0,0.0,Wimbledon,2.0,0.0,0,David Elleray,0,0,0,0,1440,Aston Villa,Wimbledon,9adbfcc3-8ce4-5b12-a286-7817d0f1936d,97c523ba-ebc9-5088-8cfe-8a0078906fc5,Aston Villa,Wimbledon,Aston Villa_Wimbledon,Aston Villa_Wimbledon_1995
1995,28,Wimbledon,0.0,0.0,Aston Villa,3.0,3.0,0,Jeff Winter,0,0,0,0,1655,draw,draw,c8ba38aa-c839-50a7-8682-d0d530d59b78,97c523ba-ebc9-5088-8cfe-8a0078906fc5,Wimbledon,Aston Villa,Aston Villa_Wimbledon,Aston Villa_Wimbledon_1995
1996,18,Aston Villa,0.0,0.0,Wimbledon,5.0,0.0,0,Steve Dunn,0,0,0,0,1944,Aston Villa,Wimbledon,6802a208-c416-5383-b0cf-7143c099a127,dd650e7b-11f6-5635-ba16-7d9ea705f566,Aston Villa,Wimbledon,Aston Villa_Wimbledon,Aston Villa_Wimbledon_1996
1996,30,Wimbledon,0.0,0.0,Aston Villa,0.0,2.0,0,Roger Dilkes,0,0,0,0,2087,Aston Villa,Wimbledon,8b4601be-910b-5129-a18a-cd7d32a068be,dd650e7b-11f6-5635-ba16-7d9ea705f566,Wimbledon,Aston Villa,Aston Villa_Wimbledon,Aston Villa_Wimbledon_1996
1997,11,Aston Villa,0.0,0.0,Wimbledon,1.0,2.0,0,Keith Burge,0,0,0,0,2241,Wimbledon,Aston Villa,21922cf7-225b-576e-be27-a1765ace9eba,726906bd-dccf-5f73-a58c-113ef82e24f6,Aston Villa,Wimbledon,Aston Villa_Wimbledon,Aston Villa_Wimbledon_1997
1997,27,Wimbledon,0.0,0.0,Aston Villa,2.0,1.0,0,Gerald Ashby,0,0,0,0,2401,Wimbledon,Aston Villa,8155bd41-5172-5726-8001-46d760e9fc0a,726906bd-dccf-5f73-a58c-113ef82e24f6,Wimbledon,Aston Villa,Aston Villa_Wimbledon,Aston Villa_Wimbledon_1997
1998,5,Aston Villa,0.0,0.0,Wimbledon,2.0,0.0,0,David Elleray,0,0,0,0,2566,Aston Villa,Wimbledon,de3eaf3a-e873-5b72-b902-33f9c103d755,2d781dbb-5320-57c3-bfdf-bb4706012211,Aston Villa,Wimbledon,Aston Villa_Wimbledon,Aston Villa_Wimbledon_1998
1998,26,Wimbledon,0.0,0.0,Aston Villa,0.0,0.0,0,Paul Alcock,0,0,0,0,2783,draw,draw,5a951fbc-0a3c-5aa4-95a8-e5317bc19233,2d781dbb-5320-57c3-bfdf-bb4706012211,Wimbledon,Aston Villa,Aston Villa_Wimbledon,Aston Villa_Wimbledon_1998
1999,12,Aston Villa,0.0,0.0,Wimbledon,1.0,1.0,0,Uriah Rennie,0,0,0,0,3017,draw,draw,e55ae507-61f4-5595-8de4-4103e2cea9bf,689f7d37-5a06-5e72-92b0-c20476807e84,Aston Villa,Wimbledon,Aston Villa_Wimbledon,Aston Villa_Wimbledon_1999
1999,37,Wimbledon,0.0,0.0,Aston Villa,2.0,2.0,0,Mark Halsey,0,0,0,0,3270,draw,draw,ce5d6d7e-2275-5bdd-8a72-9e29d4cf765d,689f7d37-5a06-5e72-92b0-c20476807e84,Wimbledon,Aston Villa,Aston Villa_Wimbledon,Aston Villa_Wimbledon_1999
