season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2005,8,Fulham,0.0,0.0,Manchester Utd,2.0,3.0,0,Howard Webb,0,0,0,0,5254,Manchester Utd,Fulham,c4d06227-acb7-578b-a7a9-6a578477a530,0bb10342-6e29-5ae7-877c-df8e0e4ccb5a,Fulham,Manchester Utd,Fulham_Manchester Utd,Fulham_Manchester Utd_2005
2005,25,Manchester Utd,0.0,0.0,Fulham,4.0,2.0,0,Martin Atkinson,0,0,0,0,5425,Manchester Utd,Fulham,6cd72454-4d44-511c-ba7c-179d918da855,0bb10342-6e29-5ae7-877c-df8e0e4ccb5a,Manchester Utd,Fulham,Fulham_Manchester Utd,Fulham_Manchester Utd_2005
