season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1993,6,Leeds United,0.0,0.0,Oldham Athletic,1.0,0.0,0,Gerald Ashby,0,0,0,0,520,Leeds United,Oldham Athletic,0174d2d7-cac9-5ef7-b5a3-69845fa6927d,3cb57b01-14bc-5a0d-86a5-b449795f2a6d,Leeds United,Oldham Athletic,Leeds United_Oldham Athletic,Leeds United_Oldham Athletic_1993
1993,31,Oldham Athletic,0.0,0.0,Leeds United,1.0,1.0,0,Brian Hill,0,0,0,0,783,draw,draw,378b3aea-e0b0-5c2f-9acd-2a43900417f1,3cb57b01-14bc-5a0d-86a5-b449795f2a6d,Oldham Athletic,Leeds United,Leeds United_Oldham Athletic,Leeds United_Oldham Athletic_1993
