season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2017,20,Manchester Utd,2.0,0.5,Burnley,2.0,2.0,2017-12-26,Martin Atkinson,Old Trafford,Tue,15:00,"75,046",213,draw,draw,90d0a5b0-8b05-5b4b-8259-6ce4a0b54fb8,d8b80b1d-bd49-5658-8b46-c592d3d2ffa2,Manchester Utd,Burnley,Burnley_Manchester Utd,Burnley_Manchester Utd_2017
2017,24,Burnley,1.0,0.8,Manchester Utd,0.0,1.0,2018-01-20,Mike Dean,Turf Moor,Sat,15:00,"21,841",260,Manchester Utd,Burnley,9af25a97-9cd4-5e7d-bb97-b1a1f29e2eea,d8b80b1d-bd49-5658-8b46-c592d3d2ffa2,Burnley,Manchester Utd,Burnley_Manchester Utd,Burnley_Manchester Utd_2017
