season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2017,15,Leicester City,1.4,1.0,Burnley,1.0,0.0,2017-12-02,Paul Tierney,King Power Stadium,Sat,15:00,"30,714",160,Leicester City,Burnley,17b04511-cc5b-5e58-82dc-4de7977a3634,a0adc895-53c1-55d7-a718-c1cb0ad33178,Leicester City,Burnley,Burnley_Leicester City,Burnley_Leicester City_2017
2017,34,Burnley,0.9,1.9,Leicester City,2.0,1.0,2018-04-14,Martin Atkinson,Turf Moor,Sat,15:00,"21,727",361,Burnley,Leicester City,a5e157d9-aae7-5d72-8e6e-7dea8f014d84,a0adc895-53c1-55d7-a718-c1cb0ad33178,Burnley,Leicester City,Burnley_Leicester City,Burnley_Leicester City_2017
2018,12,Leicester City,1.8,0.4,Burnley,0.0,0.0,2018-11-10,Mike Dean,King Power Stadium,Sat,15:00,"32,184",124,draw,draw,fbec29a1-8d8b-57fe-9cf1-c0fd99adbc2b,9cf2bea7-9357-5134-a0f2-2468e83e9969,Leicester City,Burnley,Burnley_Leicester City,Burnley_Leicester City_2018
2018,31,Burnley,1.0,0.9,Leicester City,1.0,2.0,2019-03-16,Michael Oliver,Turf Moor,Sat,15:00,"20,719",331,Leicester City,Burnley,e9e7246d-c44a-5f3b-8b73-0237e1dfc100,9cf2bea7-9357-5134-a0f2-2468e83e9969,Burnley,Leicester City,Burnley_Leicester City,Burnley_Leicester City_2018
2019,9,Leicester City,1.0,1.5,Burnley,2.0,1.0,2019-10-19,Jonathan Moss,King Power Stadium,Sat,15:00,"32,105",90,Leicester City,Burnley,02f8802a-c6d1-5715-a1ca-3135eb6ab888,aa30c7b8-5069-5a35-99f2-fc1206bc8da5,Leicester City,Burnley,Burnley_Leicester City,Burnley_Leicester City_2019
2019,23,Burnley,1.4,2.5,Leicester City,2.0,1.0,2020-01-19,Anthony Taylor,Turf Moor,Sun,14:00,"19,788",249,Burnley,Leicester City,ced8973e-1979-5e70-8eb2-0d92096ce0d1,aa30c7b8-5069-5a35-99f2-fc1206bc8da5,Burnley,Leicester City,Burnley_Leicester City,Burnley_Leicester City_2019
2020,2,Leicester City,1.2,1.4,Burnley,4.0,2.0,2020-09-20,Lee Mason,King Power Stadium,Sun,19:00,0,16,Leicester City,Burnley,72a28b7f-2315-5335-b93b-976a5e78d179,3bc0dd5b-236f-54ed-b77f-be156b0df5b9,Leicester City,Burnley,Burnley_Leicester City,Burnley_Leicester City_2020
2020,29,Burnley,1.8,1.2,Leicester City,1.0,1.0,2021-03-03,Andy Madley,Turf Moor,Wed,18:00,0,297,draw,draw,dded5828-0ddf-56be-9146-839fc1491aae,3bc0dd5b-236f-54ed-b77f-be156b0df5b9,Burnley,Leicester City,Burnley_Leicester City,Burnley_Leicester City_2020
2021,6,Leicester City,2.4,0.5,Burnley,2.0,2.0,2021-09-25,Chris Kavanagh,King Power Stadium,Sat,15:00,"31,650",57,draw,draw,72bdb2ee-3e22-5727-8c4b-56a64807fa69,03c78d81-2ba9-5140-9eec-82bbab706dc2,Leicester City,Burnley,Burnley_Leicester City,Burnley_Leicester City_2021
2021,22,Burnley,0.9,1.5,Leicester City,0.0,2.0,2022-03-01,Chris Kavanagh,Turf Moor,Tue,19:45,"17,825",292,Leicester City,Burnley,cb2b9390-14bd-5355-b8b1-f4aa034116a8,03c78d81-2ba9-5140-9eec-82bbab706dc2,Burnley,Leicester City,Burnley_Leicester City,Burnley_Leicester City_2021
2014,7,Leicester City,0.0,0.0,Burnley,2.0,2.0,0,Philip Dowd,0,0,0,0,8670,draw,draw,c1cead55-fff7-5bd3-bd29-d18b75f8ab5f,715a74ee-f64c-59e3-8690-4cb8f31625e6,Leicester City,Burnley,Burnley_Leicester City,Burnley_Leicester City_2014
2014,34,Burnley,0.0,0.0,Leicester City,0.0,1.0,0,Anthony Taylor,0,0,0,0,8934,Leicester City,Burnley,fa46f60c-1741-5e97-a73d-9f26f77ed7d5,715a74ee-f64c-59e3-8690-4cb8f31625e6,Burnley,Leicester City,Burnley_Leicester City,Burnley_Leicester City_2014
