player,nationality,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,home,team,opponent,gameweek,season_long,position,position_2,position_3,position_4,season,minutes_per90,match_teams,season_match_teams,home_team,away_team,matchup_merge_key,season_merge_key,age_per90,goals_per90,assists_per90,pens_made_per90,pens_att_per90,shots_per90,shots_on_target_per90,cards_yellow_per90,cards_red_per90,touches_per90,tackles_per90,interceptions_per90,blocks_per90,xg_per90,npxg_per90,xg_assist_per90,sca_per90,gca_per90,passes_completed_per90,passes_per90,passes_pct_per90,progressive_passes_per90,carries_per90,progressive_carries_per90,take_ons_per90,take_ons_won_per90,passes_total_distance_per90,passes_progressive_distance_per90,passes_completed_short_per90,passes_short_per90,passes_pct_short_per90,passes_completed_medium_per90,passes_medium_per90,passes_pct_medium_per90,passes_completed_long_per90,passes_long_per90,passes_pct_long_per90,pass_xa_per90,assisted_shots_per90,passes_into_final_third_per90,passes_into_penalty_area_per90,crosses_into_penalty_area_per90,passes_live_per90,passes_dead_per90,passes_free_kicks_per90,through_balls_per90,passes_switches_per90,crosses_per90,throw_ins_per90,corner_kicks_per90,corner_kicks_in_per90,corner_kicks_out_per90,corner_kicks_straight_per90,passes_offsides_per90,passes_blocked_per90,tackles_won_per90,tackles_def_3rd_per90,tackles_mid_3rd_per90,tackles_att_3rd_per90,challenge_tackles_per90,challenges_per90,challenge_tackles_pct_per90,challenges_lost_per90,blocked_shots_per90,blocked_passes_per90,tackles_interceptions_per90,clearances_per90,errors_per90,touches_def_pen_area_per90,touches_def_3rd_per90,touches_mid_3rd_per90,touches_att_3rd_per90,touches_att_pen_area_per90,touches_live_ball_per90,take_ons_won_pct_per90,take_ons_tackled_per90,take_ons_tackled_pct_per90,carries_distance_per90,carries_progressive_distance_per90,carries_into_final_third_per90,carries_into_penalty_area_per90,miscontrols_per90,dispossessed_per90,passes_received_per90,progressive_passes_received_per90,cards_yellow_red_per90,fouls_per90,fouled_per90,offsides_per90,pens_won_per90,pens_conceded_per90,own_goals_per90,ball_recoveries_per90,aerials_won_per90,aerials_lost_per90,aerials_won_pct_per90,gameweek_per90,minutes_per90_per90
Romelu Lukaku,BEL,24,90.0,1,0,0,0,4,1,0,0,31.0,1.0,0,0.0,0.9,0.9,0.1,4.0,0.0,14.0,25.0,56.0,2.0,13.0,0.0,0.0,0.0,232.0,75.0,5.0,8.0,62.5,1.0,6.0,16.7,4.0,5.0,80.0,0.0,2.0,2.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,16.0,5.0,31.0,0.0,0.0,0.0,43.0,19.0,1.0,0.0,1.0,1.0,25.0,5.0,0,1,0,2,0.0,0.0,0,2.0,3.0,0.0,100.0,True,Manchester Utd,Crystal Palace,7,2017-2018,FW,None,None,None,2017,1.0,Crystal Palace_Manchester Utd,Crystal Palace_Manchester Utd_2017,Manchester Utd,Crystal Palace,157e6a13-d0ad-578d-bc8d-3a0aab0aac27,e0ca1e9b-e4e8-5131-a644-826fe3e433f5,24.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,31.0,1.0,0.0,0.0,0.9,0.9,0.1,4.0,0.0,14.0,25.0,56.0,2.0,13.0,0.0,0.0,0.0,232.0,75.0,5.0,8.0,62.5,1.0,6.0,16.7,4.0,5.0,80.0,0.0,2.0,2.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,16.0,5.0,31.0,0.0,0.0,0.0,43.0,19.0,1.0,0.0,1.0,1.0,25.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,100.0,7.0,1.0
Marcus Rashford,ENG,19,71.0,0,2,0,0,2,1,0,0,27.0,0.0,0,0.0,0.1,0.1,0.9,5.0,3.0,14.0,19.0,73.7,0.0,16.0,4.0,7.0,3.0,196.0,65.0,8.0,10.0,80.0,5.0,6.0,83.3,0.0,0.0,0.0,0.5,4.0,1.0,1.0,1.0,18.0,1.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,13.0,4.0,27.0,42.9,4.0,57.1,185.0,101.0,3.0,2.0,0.0,1.0,21.0,5.0,0,0,1,0,0.0,0.0,0,1.0,2.0,2.0,50.0,True,Manchester Utd,Crystal Palace,7,2017-2018,LW,None,None,None,2017,0.7888888888888889,Crystal Palace_Manchester Utd,Crystal Palace_Manchester Utd_2017,Manchester Utd,Crystal Palace,157e6a13-d0ad-578d-bc8d-3a0aab0aac27,e0ca1e9b-e4e8-5131-a644-826fe3e433f5,24.084507042253524,0.0,2.535211267605634,0.0,0.0,2.535211267605634,1.267605633802817,0.0,0.0,34.225352112676056,0.0,0.0,0.0,0.1267605633802817,0.1267605633802817,1.1408450704225352,6.338028169014085,3.802816901408451,17.746478873239436,24.084507042253524,93.42253521126761,0.0,20.281690140845072,5.070422535211268,8.873239436619718,3.802816901408451,248.45070422535213,82.3943661971831,10.140845070422536,12.67605633802817,101.40845070422536,6.338028169014085,7.605633802816902,105.59154929577464,0.0,0.0,0.0,0.6338028169014085,5.070422535211268,1.267605633802817,1.267605633802817,1.267605633802817,22.816901408450704,1.267605633802817,1.267605633802817,0.0,0.0,2.535211267605634,0.0,0.0,0.0,0.0,0.0,0.0,1.267605633802817,0.0,0.0,0.0,0.0,0.0,1.267605633802817,0.0,1.267605633802817,0.0,0.0,0.0,1.267605633802817,0.0,0.0,2.535211267605634,16.47887323943662,16.47887323943662,5.070422535211268,34.225352112676056,54.38028169014085,5.070422535211268,72.38028169014085,234.50704225352112,128.0281690140845,3.802816901408451,2.535211267605634,0.0,1.267605633802817,26.619718309859156,6.338028169014085,0.0,0.0,1.267605633802817,0.0,0.0,0.0,0.0,1.267605633802817,2.535211267605634,2.535211267605634,63.38028169014085,8.873239436619718,1.0
Anthony Martial,FRA,21,19.0,0,1,0,0,1,1,0,0,16.0,0.0,1,0.0,0.3,0.3,0.5,2.0,1.0,8.0,10.0,80.0,1.0,12.0,1.0,1.0,1.0,104.0,34.0,5.0,5.0,100.0,3.0,4.0,75.0,0.0,0.0,0.0,0.4,1.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,9.0,3.0,16.0,100.0,0.0,0.0,97.0,72.0,3.0,0.0,2.0,0.0,12.0,4.0,0,0,2,0,0.0,0.0,0,2.0,0.0,0.0,0.0,True,Manchester Utd,Crystal Palace,7,2017-2018,LW,None,None,None,2017,0.2111111111111111,Crystal Palace_Manchester Utd,Crystal Palace_Manchester Utd_2017,Manchester Utd,Crystal Palace,157e6a13-d0ad-578d-bc8d-3a0aab0aac27,e0ca1e9b-e4e8-5131-a644-826fe3e433f5,99.47368421052632,0.0,4.7368421052631575,0.0,0.0,4.7368421052631575,4.7368421052631575,0.0,0.0,75.78947368421052,0.0,4.7368421052631575,0.0,1.4210526315789473,1.4210526315789473,2.3684210526315788,9.473684210526315,4.7368421052631575,37.89473684210526,47.36842105263158,378.94736842105266,4.7368421052631575,56.8421052631579,4.7368421052631575,4.7368421052631575,4.7368421052631575,492.63157894736844,161.05263157894737,23.68421052631579,23.68421052631579,473.6842105263158,14.210526315789474,18.94736842105263,355.2631578947368,0.0,0.0,0.0,1.8947368421052633,4.7368421052631575,0.0,4.7368421052631575,0.0,47.36842105263158,0.0,0.0,0.0,0.0,9.473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,4.7368421052631575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7368421052631575,0.0,0.0,0.0,4.7368421052631575,28.42105263157895,42.63157894736842,14.210526315789474,75.78947368421052,473.6842105263158,0.0,0.0,459.4736842105263,341.05263157894734,14.210526315789474,0.0,9.473684210526315,0.0,56.8421052631579,18.94736842105263,0.0,0.0,9.473684210526315,0.0,0.0,0.0,0.0,9.473684210526315,0.0,0.0,0.0,33.1578947368421,1.0
Juan Mata,ESP,29,76.0,1,0,0,0,1,1,0,0,45.0,0.0,0,1.0,0.3,0.3,0.1,4.0,0.0,37.0,42.0,88.1,7.0,25.0,1.0,0.0,0.0,648.0,216.0,12.0,13.0,92.3,12.0,14.0,85.7,7.0,9.0,77.8,0.1,3.0,4.0,5.0,2.0,37.0,5.0,2.0,1.0,1.0,5,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,24.0,14.0,1.0,45.0,0.0,0.0,0.0,104.0,42.0,0.0,0.0,1.0,1.0,33.0,6.0,0,0,0,0,0.0,0.0,0,6.0,0.0,1.0,0.0,True,Manchester Utd,Crystal Palace,7,2017-2018,RW,None,None,None,2017,0.8444444444444444,Crystal Palace_Manchester Utd,Crystal Palace_Manchester Utd_2017,Manchester Utd,Crystal Palace,157e6a13-d0ad-578d-bc8d-3a0aab0aac27,e0ca1e9b-e4e8-5131-a644-826fe3e433f5,34.3421052631579,1.1842105263157894,0.0,0.0,0.0,1.1842105263157894,1.1842105263157894,0.0,0.0,53.28947368421053,0.0,0.0,1.1842105263157894,0.35526315789473684,0.35526315789473684,0.11842105263157895,4.7368421052631575,0.0,43.81578947368421,49.73684210526316,104.32894736842104,8.289473684210526,29.605263157894736,1.1842105263157894,0.0,0.0,767.3684210526316,255.78947368421052,14.210526315789474,15.394736842105264,109.30263157894737,14.210526315789474,16.57894736842105,101.48684210526316,8.289473684210526,10.657894736842104,92.13157894736842,0.11842105263157895,3.5526315789473686,4.7368421052631575,5.921052631578948,2.3684210526315788,43.81578947368421,5.921052631578948,2.3684210526315788,1.1842105263157894,1.1842105263157894,5.921052631578948,1.1842105263157894,2.3684210526315788,0.0,2.3684210526315788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3684210526315788,0.0,2.3684210526315788,0.0,1.1842105263157894,0.0,1.1842105263157894,0.0,0.0,8.289473684210526,28.42105263157895,16.57894736842105,1.1842105263157894,53.28947368421053,0.0,0.0,0.0,123.15789473684211,49.73684210526316,0.0,0.0,1.1842105263157894,1.1842105263157894,39.078947368421055,7.105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.105263157894737,0.0,1.1842105263157894,0.0,8.289473684210526,1.0
Ander Herrera,ESP,28,14.0,0,0,0,0,0,0,0,0,17.0,1.0,0,1.0,0.0,0.0,0.3,2.0,1.0,14.0,16.0,87.5,2.0,5.0,1.0,0.0,0.0,151.0,48.0,7.0,8.0,87.5,5.0,6.0,83.3,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,3.0,1.0,17.0,0.0,0.0,0.0,18.0,17.0,0.0,0.0,0.0,0.0,14.0,0.0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,True,Manchester Utd,Crystal Palace,7,2017-2018,RM,None,None,None,2017,0.15555555555555556,Crystal Palace_Manchester Utd,Crystal Palace_Manchester Utd_2017,Manchester Utd,Crystal Palace,157e6a13-d0ad-578d-bc8d-3a0aab0aac27,e0ca1e9b-e4e8-5131-a644-826fe3e433f5,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.28571428571428,6.428571428571429,0.0,6.428571428571429,0.0,0.0,1.9285714285714284,12.857142857142858,6.428571428571429,90.0,102.85714285714286,562.5,12.857142857142858,32.14285714285714,6.428571428571429,0.0,0.0,970.7142857142857,308.57142857142856,45.0,51.42857142857143,562.5,32.14285714285714,38.57142857142857,535.5,0.0,0.0,0.0,0.0,6.428571428571429,25.714285714285715,12.857142857142858,0.0,102.85714285714286,0.0,0.0,0.0,0.0,6.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.428571428571429,0.0,6.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,6.428571428571429,6.428571428571429,0.0,0.0,0.0,0.0,90.0,19.285714285714285,6.428571428571429,109.28571428571428,0.0,0.0,0.0,115.71428571428571,109.28571428571428,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.857142857142858,0.0,0.0,0.0,45.0,1.0
Henrikh Mkhitaryan,ARM,28,65.0,0,0,0,0,1,0,0,0,39.0,2.0,0,0.0,0.0,0.0,0.1,4.0,0.0,19.0,32.0,59.4,2.0,19.0,5.0,2.0,1.0,291.0,95.0,8.0,10.0,80.0,5.0,8.0,62.5,3.0,6.0,50.0,0.1,2.0,3.0,1.0,1.0,27.0,5.0,0.0,0.0,0.0,4,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,24.0,12.0,1.0,39.0,50.0,1.0,50.0,159.0,80.0,1.0,0.0,2.0,0.0,29.0,6.0,0,0,0,0,0.0,0.0,0,3.0,0.0,1.0,0.0,True,Manchester Utd,Crystal Palace,7,2017-2018,AM,None,None,None,2017,0.7222222222222222,Crystal Palace_Manchester Utd,Crystal Palace_Manchester Utd_2017,Manchester Utd,Crystal Palace,157e6a13-d0ad-578d-bc8d-3a0aab0aac27,e0ca1e9b-e4e8-5131-a644-826fe3e433f5,38.76923076923077,0.0,0.0,0.0,0.0,1.3846153846153846,0.0,0.0,0.0,54.0,2.769230769230769,0.0,0.0,0.0,0.0,0.13846153846153847,5.538461538461538,0.0,26.307692307692307,44.30769230769231,82.24615384615385,2.769230769230769,26.307692307692307,6.923076923076923,2.769230769230769,1.3846153846153846,402.9230769230769,131.53846153846155,11.076923076923077,13.846153846153847,110.76923076923077,6.923076923076923,11.076923076923077,86.53846153846153,4.153846153846154,8.307692307692308,69.23076923076923,0.13846153846153847,2.769230769230769,4.153846153846154,1.3846153846153846,1.3846153846153846,37.38461538461539,6.923076923076923,0.0,0.0,0.0,5.538461538461538,1.3846153846153846,4.153846153846154,2.769230769230769,0.0,0.0,0.0,5.538461538461538,0.0,0.0,2.769230769230769,0.0,0.0,1.3846153846153846,0.0,1.3846153846153846,0.0,0.0,2.769230769230769,0.0,0.0,0.0,4.153846153846154,33.23076923076923,16.615384615384617,1.3846153846153846,54.0,69.23076923076923,1.3846153846153846,69.23076923076923,220.15384615384616,110.76923076923077,1.3846153846153846,0.0,2.769230769230769,0.0,40.15384615384615,8.307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.153846153846154,0.0,1.3846153846153846,0.0,9.692307692307692,1.0
Jesse Lingard,ENG,24,25.0,0,0,0,0,1,0,0,0,15.0,3.0,0,2.0,0.1,0.1,0.0,0.0,0.0,8.0,8.0,100.0,1.0,7.0,0.0,0.0,0.0,97.0,10.0,3.0,3.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,9.0,5.0,1.0,15.0,0.0,0.0,0.0,42.0,6.0,0.0,0.0,1.0,0.0,10.0,1.0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,True,Manchester Utd,Crystal Palace,7,2017-2018,RW,AM,None,None,2017,0.2777777777777778,Crystal Palace_Manchester Utd,Crystal Palace_Manchester Utd_2017,Manchester Utd,Crystal Palace,157e6a13-d0ad-578d-bc8d-3a0aab0aac27,e0ca1e9b-e4e8-5131-a644-826fe3e433f5,86.39999999999999,0.0,0.0,0.0,0.0,3.5999999999999996,0.0,0.0,0.0,54.0,10.799999999999999,0.0,7.199999999999999,0.36,0.36,0.0,0.0,0.0,28.799999999999997,28.799999999999997,360.0,3.5999999999999996,25.2,0.0,0.0,0.0,349.2,36.0,10.799999999999999,10.799999999999999,360.0,10.799999999999999,10.799999999999999,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5999999999999996,3.5999999999999996,7.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,7.199999999999999,10.799999999999999,3.5999999999999996,0.0,7.199999999999999,7.199999999999999,32.4,18.0,3.5999999999999996,54.0,0.0,0.0,0.0,151.2,21.599999999999998,0.0,0.0,3.5999999999999996,0.0,36.0,3.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5999999999999996,0.0,0.0,0.0,25.2,1.0
Nemanja Matic,SRB,29,90.0,0,0,0,0,1,0,0,0,86.0,0.0,1,1.0,0.0,0.0,0.0,5.0,1.0,65.0,80.0,81.3,8.0,49.0,3.0,3.0,2.0,1251.0,330.0,26.0,30.0,86.7,26.0,27.0,96.3,10.0,14.0,71.4,0.0,1.0,6.0,0.0,0.0,78.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,15.0,61.0,11.0,2.0,86.0,66.7,1.0,33.3,236.0,148.0,2.0,2.0,0.0,1.0,70.0,1.0,0,2,1,0,0.0,0.0,0,5.0,0.0,1.0,0.0,True,Manchester Utd,Crystal Palace,7,2017-2018,DM,CM,None,None,2017,1.0,Crystal Palace_Manchester Utd,Crystal Palace_Manchester Utd_2017,Manchester Utd,Crystal Palace,157e6a13-d0ad-578d-bc8d-3a0aab0aac27,e0ca1e9b-e4e8-5131-a644-826fe3e433f5,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,65.0,80.0,81.3,8.0,49.0,3.0,3.0,2.0,1251.0,330.0,26.0,30.0,86.7,26.0,27.0,96.3,10.0,14.0,71.4,0.0,1.0,6.0,0.0,0.0,78.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,15.0,61.0,11.0,2.0,86.0,66.7,1.0,33.3,236.0,148.0,2.0,2.0,0.0,1.0,70.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,7.0,1.0
Marouane Fellaini,BEL,29,90.0,2,0,0,0,2,2,0,0,67.0,4.0,2,1.0,1.0,1.0,0.0,2.0,0.0,48.0,53.0,90.6,2.0,40.0,0.0,2.0,1.0,732.0,169.0,26.0,28.0,92.9,13.0,13.0,100.0,4.0,6.0,66.7,0.0,1.0,0.0,0.0,0.0,52.0,1.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,6.0,1.0,0.0,4.0,15.0,43.0,10.0,5.0,67.0,50.0,1.0,50.0,134.0,59.0,0.0,0.0,1.0,4.0,51.0,1.0,0,2,2,0,0.0,0.0,0,7.0,2.0,2.0,50.0,True,Manchester Utd,Crystal Palace,7,2017-2018,DM,LM,None,None,2017,1.0,Crystal Palace_Manchester Utd,Crystal Palace_Manchester Utd_2017,Manchester Utd,Crystal Palace,157e6a13-d0ad-578d-bc8d-3a0aab0aac27,e0ca1e9b-e4e8-5131-a644-826fe3e433f5,29.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,67.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,48.0,53.0,90.6,2.0,40.0,0.0,2.0,1.0,732.0,169.0,26.0,28.0,92.9,13.0,13.0,100.0,4.0,6.0,66.7,0.0,1.0,0.0,0.0,0.0,52.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,6.0,1.0,0.0,4.0,15.0,43.0,10.0,5.0,67.0,50.0,1.0,50.0,134.0,59.0,0.0,0.0,1.0,4.0,51.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,50.0,7.0,1.0
Ashley Young,ENG,32,90.0,0,1,0,0,1,1,0,0,75.0,2.0,1,1.0,0.0,0.0,0.4,3.0,2.0,56.0,67.0,83.6,4.0,37.0,4.0,3.0,2.0,913.0,298.0,34.0,37.0,91.9,10.0,12.0,83.3,9.0,13.0,69.2,0.2,1.0,4.0,1.0,1.0,50.0,17.0,3.0,0.0,0.0,3,13.0,1.0,1.0,0.0,0.0,0.0,1.0,2,1.0,0.0,1.0,1.0,4.0,25.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,13.0,43.0,19.0,1.0,75.0,66.7,1.0,33.3,179.0,105.0,0.0,1.0,0.0,1.0,45.0,6.0,0,1,1,0,0.0,0.0,0,5.0,0.0,0.0,0.0,True,Manchester Utd,Crystal Palace,7,2017-2018,LB,None,None,None,2017,1.0,Crystal Palace_Manchester Utd,Crystal Palace_Manchester Utd_2017,Manchester Utd,Crystal Palace,157e6a13-d0ad-578d-bc8d-3a0aab0aac27,e0ca1e9b-e4e8-5131-a644-826fe3e433f5,32.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,75.0,2.0,1.0,1.0,0.0,0.0,0.4,3.0,2.0,56.0,67.0,83.6,4.0,37.0,4.0,3.0,2.0,913.0,298.0,34.0,37.0,91.9,10.0,12.0,83.3,9.0,13.0,69.2,0.2,1.0,4.0,1.0,1.0,50.0,17.0,3.0,0.0,0.0,3.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,25.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,13.0,43.0,19.0,1.0,75.0,66.7,1.0,33.3,179.0,105.0,0.0,1.0,0.0,1.0,45.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,1.0
