season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2005,18,Portsmouth,0.0,0.0,West Ham,1.0,1.0,0,Alan Wiley,draw,draw,393f62d7-50ff-5f25-98f4-35482ef38f71,e68a3a53-192e-532d-af8b-810b700d2ac9,7b49502c-d78a-5903-8a97-3997976521e7,Portsmouth,West Ham,Portsmouth_West Ham,Portsmouth_West Ham_2005
2005,30,West Ham,0.0,0.0,Portsmouth,2.0,4.0,0,Alan Wiley,Portsmouth,West Ham,c64655fe-3d01-5c78-ae4c-bf3c13d9a2fa,e68a3a53-192e-532d-af8b-810b700d2ac9,7b49502c-d78a-5903-8a97-3997976521e7,West Ham,Portsmouth,Portsmouth_West Ham,Portsmouth_West Ham_2005
2006,8,Portsmouth,0.0,0.0,West Ham,2.0,0.0,0,Graham Poll,Portsmouth,West Ham,d29e9183-2f78-50e9-b410-909a3a628d63,e68a3a53-192e-532d-af8b-810b700d2ac9,41b68157-3924-56ee-a865-8e7ff96d526e,Portsmouth,West Ham,Portsmouth_West Ham,Portsmouth_West Ham_2006
2006,20,West Ham,0.0,0.0,Portsmouth,1.0,2.0,0,Martin Atkinson,Portsmouth,West Ham,8ab1cf46-8720-50a7-9130-1a663215af39,e68a3a53-192e-532d-af8b-810b700d2ac9,41b68157-3924-56ee-a865-8e7ff96d526e,West Ham,Portsmouth,Portsmouth_West Ham,Portsmouth_West Ham_2006
2007,11,Portsmouth,0.0,0.0,West Ham,0.0,0.0,0,Mike Dean,draw,draw,2e288e37-866e-51dd-8391-658a18ba4d06,e68a3a53-192e-532d-af8b-810b700d2ac9,681beed9-9d83-56c9-9502-c73f26f4fb85,Portsmouth,West Ham,Portsmouth_West Ham,Portsmouth_West Ham_2007
2007,33,West Ham,0.0,0.0,Portsmouth,0.0,1.0,0,Lee Probert,Portsmouth,West Ham,30a26acb-683f-56ef-b97b-6093f0b83fff,e68a3a53-192e-532d-af8b-810b700d2ac9,681beed9-9d83-56c9-9502-c73f26f4fb85,West Ham,Portsmouth,Portsmouth_West Ham,Portsmouth_West Ham_2007
2008,13,West Ham,0.0,0.0,Portsmouth,0.0,0.0,0,Martin Atkinson,draw,draw,89dc52eb-efb4-56c5-8c97-21d34ee24e93,e68a3a53-192e-532d-af8b-810b700d2ac9,300d4bd3-223b-558e-bab9-2924d8ac0548,West Ham,Portsmouth,Portsmouth_West Ham,Portsmouth_West Ham_2008
2008,19,Portsmouth,0.0,0.0,West Ham,1.0,4.0,0,Stephen Bennett,West Ham,Portsmouth,1ead8e2d-92ea-58cc-95d6-05cb3489bc19,e68a3a53-192e-532d-af8b-810b700d2ac9,300d4bd3-223b-558e-bab9-2924d8ac0548,Portsmouth,West Ham,Portsmouth_West Ham,Portsmouth_West Ham_2008
2009,19,West Ham,0.0,0.0,Portsmouth,2.0,0.0,0,Lee Probert,West Ham,Portsmouth,23ab69d6-143d-5608-b60c-eff0cfed72c0,e68a3a53-192e-532d-af8b-810b700d2ac9,1b1580ab-9903-5d3c-89d5-fc618b453512,West Ham,Portsmouth,Portsmouth_West Ham,Portsmouth_West Ham_2009
2009,23,Portsmouth,0.0,0.0,West Ham,1.0,1.0,0,Andre Marriner,draw,draw,c523ca98-1798-5114-a238-1a5e9b0328b3,e68a3a53-192e-532d-af8b-810b700d2ac9,1b1580ab-9903-5d3c-89d5-fc618b453512,Portsmouth,West Ham,Portsmouth_West Ham,Portsmouth_West Ham_2009
