season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2003,12,Wolves,0.0,0.0,Birmingham City,1.0,1.0,0,Graham Barber,draw,draw,21c95914-36df-576f-951d-a5b8d3b7e1a5,f011c9dc-52ed-5bc5-a2d9-cca740a60b44,c762515b-f931-5612-8289-7e2dc73f9cd9,Wolves,Birmingham City,Birmingham City_Wolves,Birmingham City_Wolves_2003
2003,35,Birmingham City,0.0,0.0,Wolves,2.0,2.0,0,Mike Dean,draw,draw,fad5130f-71da-5569-91bb-1a13d4db3f31,f011c9dc-52ed-5bc5-a2d9-cca740a60b44,c762515b-f931-5612-8289-7e2dc73f9cd9,Birmingham City,Wolves,Birmingham City_Wolves,Birmingham City_Wolves_2003
