season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2018,6,Leicester City,1.7,0.7,Huddersfield,3.0,1.0,2018-09-22,0,Leicester City,Huddersfield,4675453a-e02e-5b07-bb36-14d47bb2292c,177d4271-6a45-58da-9836-d340faaea38c,5caec51c-e309-54bb-9576-72ba31e00512,Leicester City,Huddersfield,Huddersfield_Leicester City,Huddersfield_Leicester City_2018
2018,33,Huddersfield,1.7,3.5,Leicester City,1.0,4.0,2019-04-06,0,Leicester City,Huddersfield,b1fbc57c-248a-5d1f-9f96-330af0eddf49,177d4271-6a45-58da-9836-d340faaea38c,5caec51c-e309-54bb-9576-72ba31e00512,Huddersfield,Leicester City,Huddersfield_Leicester City,Huddersfield_Leicester City_2018
