season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
1996,12,Derby County,0.0,0.0,Leicester City,2.0,0.0,0,Graham Barber,Derby County,Leicester City,1285c2f0-31c4-53b6-b89e-f99f32de6e2b,3438074b-368e-5307-afcf-0f0c3a1cb730,494d85dd-b5b8-5309-aba5-b1e870911667,Derby County,Leicester City,Derby County_Leicester City,Derby County_Leicester City_1996
1996,27,Leicester City,0.0,0.0,Derby County,4.0,2.0,0,Paul Durkin,Leicester City,Derby County,3eb7ed30-afdb-5263-a460-a2b3b37aea95,3438074b-368e-5307-afcf-0f0c3a1cb730,494d85dd-b5b8-5309-aba5-b1e870911667,Leicester City,Derby County,Derby County_Leicester City,Derby County_Leicester City_1996
1997,10,Leicester City,0.0,0.0,Derby County,1.0,2.0,0,Gerald Ashby,Derby County,Leicester City,a9fa346f-d994-51f6-8d9f-9e6706cbf772,3438074b-368e-5307-afcf-0f0c3a1cb730,a2138521-3053-5496-bc25-6a7b30217275,Leicester City,Derby County,Derby County_Leicester City,Derby County_Leicester City_1997
1997,36,Derby County,0.0,0.0,Leicester City,0.0,4.0,0,Gary Willard,Leicester City,Derby County,bb8df832-11ec-5aa4-b56f-c811a2aecfaa,3438074b-368e-5307-afcf-0f0c3a1cb730,a2138521-3053-5496-bc25-6a7b30217275,Derby County,Leicester City,Derby County_Leicester City,Derby County_Leicester City_1997
1998,6,Derby County,0.0,0.0,Leicester City,2.0,0.0,0,Graham Poll,Derby County,Leicester City,544584be-0df2-50f7-b293-abeac1aafef0,3438074b-368e-5307-afcf-0f0c3a1cb730,71d17560-9711-58a3-bae8-d8432b33df84,Derby County,Leicester City,Derby County_Leicester City,Derby County_Leicester City_1998
1998,25,Leicester City,0.0,0.0,Derby County,1.0,2.0,0,Neale Barry,Derby County,Leicester City,e5efb991-bac2-5509-8487-77aa9e6b55f6,3438074b-368e-5307-afcf-0f0c3a1cb730,71d17560-9711-58a3-bae8-d8432b33df84,Leicester City,Derby County,Derby County_Leicester City,Derby County_Leicester City_1998
1999,18,Leicester City,0.0,0.0,Derby County,0.0,1.0,0,David Elleray,Derby County,Leicester City,359fe1b6-eafa-5337-9342-d4429ec3d982,3438074b-368e-5307-afcf-0f0c3a1cb730,d64822f9-5583-5da6-9ace-fa94be8e61a1,Leicester City,Derby County,Derby County_Leicester City,Derby County_Leicester City_1999
1999,31,Derby County,0.0,0.0,Leicester City,3.0,0.0,0,Graham Poll,Derby County,Leicester City,1095c0aa-208b-5d9c-bfd5-ad9febef258f,3438074b-368e-5307-afcf-0f0c3a1cb730,d64822f9-5583-5da6-9ace-fa94be8e61a1,Derby County,Leicester City,Derby County_Leicester City,Derby County_Leicester City_1999
2000,11,Leicester City,0.0,0.0,Derby County,2.0,1.0,0,Graham Poll,Leicester City,Derby County,d2a2ff85-1e36-55e7-8328-efeeff11fa3f,3438074b-368e-5307-afcf-0f0c3a1cb730,1ed68865-3301-5802-908c-12daa40c54dc,Leicester City,Derby County,Derby County_Leicester City,Derby County_Leicester City_2000
2000,34,Derby County,0.0,0.0,Leicester City,2.0,0.0,0,Mark Halsey,Derby County,Leicester City,6c1da513-e37d-5e39-af97-b70bcff90fcb,3438074b-368e-5307-afcf-0f0c3a1cb730,1ed68865-3301-5802-908c-12daa40c54dc,Derby County,Leicester City,Derby County_Leicester City,Derby County_Leicester City_2000
2001,5,Derby County,0.0,0.0,Leicester City,2.0,3.0,0,Graham Barber,Leicester City,Derby County,48d95b5f-2912-5b72-95c7-7bd7ae89267b,3438074b-368e-5307-afcf-0f0c3a1cb730,cdb7ae19-074e-58bd-b861-65f1d1a61ea4,Derby County,Leicester City,Derby County_Leicester City,Derby County_Leicester City_2001
2001,27,Leicester City,0.0,0.0,Derby County,0.0,3.0,0,Mike Riley,Derby County,Leicester City,8f1f493c-148f-530b-ac89-cf32b5cab20c,3438074b-368e-5307-afcf-0f0c3a1cb730,cdb7ae19-074e-58bd-b861-65f1d1a61ea4,Leicester City,Derby County,Derby County_Leicester City,Derby County_Leicester City_2001
