season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2001,8,Bolton,0.0,0.0,Sunderland,0.0,2.0,0,David Elleray,Sunderland,Bolton,605fef4d-6e5b-5072-b655-93597f9377db,c855a7e1-8490-58e0-a57a-802c8abc31d7,35a28065-3373-578b-b9e2-3e6cf94877ca,Bolton,Sunderland,Bolton_Sunderland,Bolton_Sunderland_2001
2001,29,Sunderland,0.0,0.0,Bolton,1.0,0.0,0,Graham Poll,Sunderland,Bolton,608e0987-bdd5-5421-ace7-45c35d9ee9f0,c855a7e1-8490-58e0-a57a-802c8abc31d7,35a28065-3373-578b-b9e2-3e6cf94877ca,Sunderland,Bolton,Bolton_Sunderland,Bolton_Sunderland_2001
2002,11,Bolton,0.0,0.0,Sunderland,1.0,1.0,0,Eddie Wolstenholme,draw,draw,ad06e33c-21a1-540a-8d35-c2549f120c9c,c855a7e1-8490-58e0-a57a-802c8abc31d7,81133234-4738-5f69-adff-4739af96adea,Bolton,Sunderland,Bolton_Sunderland,Bolton_Sunderland_2002
2002,30,Sunderland,0.0,0.0,Bolton,0.0,2.0,0,Jeff Winter,Bolton,Sunderland,1e636b41-4731-575c-85fe-db7aa058d2a2,c855a7e1-8490-58e0-a57a-802c8abc31d7,81133234-4738-5f69-adff-4739af96adea,Sunderland,Bolton,Bolton_Sunderland,Bolton_Sunderland_2002
2005,18,Sunderland,0.0,0.0,Bolton,0.0,0.0,0,Martin Atkinson,draw,draw,d92af1cf-2c70-599a-ad36-a5cb3eb400bc,c855a7e1-8490-58e0-a57a-802c8abc31d7,faf746fc-b9a9-5da9-9f18-5e2c1186da52,Sunderland,Bolton,Bolton_Sunderland,Bolton_Sunderland_2005
2005,30,Bolton,0.0,0.0,Sunderland,2.0,0.0,0,Phil Dowd,Bolton,Sunderland,ab5ad651-2833-5768-b92c-7aacab3b4d65,c855a7e1-8490-58e0-a57a-802c8abc31d7,faf746fc-b9a9-5da9-9f18-5e2c1186da52,Bolton,Sunderland,Bolton_Sunderland,Bolton_Sunderland_2005
2007,20,Sunderland,0.0,0.0,Bolton,3.0,1.0,0,Phil Dowd,Sunderland,Bolton,8e2ee6c2-7d38-5047-bc03-c8d93bc45ebe,c855a7e1-8490-58e0-a57a-802c8abc31d7,a91b8260-cc12-5ba2-b375-b6576d776ab7,Sunderland,Bolton,Bolton_Sunderland,Bolton_Sunderland_2007
2007,37,Bolton,0.0,0.0,Sunderland,2.0,0.0,0,Martin Atkinson,Bolton,Sunderland,7a9a5ab0-f945-5cbe-b1dc-e92d17306664,c855a7e1-8490-58e0-a57a-802c8abc31d7,a91b8260-cc12-5ba2-b375-b6576d776ab7,Bolton,Sunderland,Bolton_Sunderland,Bolton_Sunderland_2007
2008,15,Sunderland,0.0,0.0,Bolton,1.0,4.0,0,Chris Foy,Bolton,Sunderland,c37a0275-1d0a-57fc-b0eb-0c08865962ae,c855a7e1-8490-58e0-a57a-802c8abc31d7,cfd01897-73bb-5d2c-a512-34be4ad6a82e,Sunderland,Bolton,Bolton_Sunderland,Bolton_Sunderland_2008
2008,36,Bolton,0.0,0.0,Sunderland,0.0,0.0,0,Rob Styles,draw,draw,04cf0362-178f-55d4-bcf3-a0ab844655dc,c855a7e1-8490-58e0-a57a-802c8abc31d7,cfd01897-73bb-5d2c-a512-34be4ad6a82e,Bolton,Sunderland,Bolton_Sunderland,Bolton_Sunderland_2008
2009,1,Bolton,0.0,0.0,Sunderland,0.0,1.0,0,Andre Marriner,Sunderland,Bolton,dc3d9649-564f-52de-99ff-d061d0817a51,c855a7e1-8490-58e0-a57a-802c8abc31d7,85f141c1-a191-51d0-9dda-044a30c65caf,Bolton,Sunderland,Bolton_Sunderland,Bolton_Sunderland_2009
2009,21,Sunderland,0.0,0.0,Bolton,4.0,0.0,0,Stephen Bennett,Sunderland,Bolton,4366d0ef-f640-54c7-94cf-bc5ba9c85563,c855a7e1-8490-58e0-a57a-802c8abc31d7,85f141c1-a191-51d0-9dda-044a30c65caf,Sunderland,Bolton,Bolton_Sunderland,Bolton_Sunderland_2009
2010,18,Sunderland,0.0,0.0,Bolton,1.0,0.0,0,Chris Foy,Sunderland,Bolton,dd458354-a9a7-58be-8087-4cfe606081a2,c855a7e1-8490-58e0-a57a-802c8abc31d7,e869b7cf-893f-5c98-9708-90b6d23b55a1,Sunderland,Bolton,Bolton_Sunderland,Bolton_Sunderland_2010
2010,36,Bolton,0.0,0.0,Sunderland,1.0,2.0,0,Kevin Friend,Sunderland,Bolton,2a937f2d-83ea-58c4-8de1-3baf59a27366,c855a7e1-8490-58e0-a57a-802c8abc31d7,e869b7cf-893f-5c98-9708-90b6d23b55a1,Bolton,Sunderland,Bolton_Sunderland,Bolton_Sunderland_2010
2011,9,Bolton,0.0,0.0,Sunderland,0.0,2.0,0,Mike Jones,Sunderland,Bolton,0f41cbdf-11df-5eb4-a482-cd97b435c76b,c855a7e1-8490-58e0-a57a-802c8abc31d7,36b5a6ff-83c0-58f9-984b-8a9fce8a37d7,Bolton,Sunderland,Bolton_Sunderland,Bolton_Sunderland_2011
2011,36,Sunderland,0.0,0.0,Bolton,2.0,2.0,0,Lee Probert,draw,draw,cd336438-8bbf-5b47-958d-bce8b4930d64,c855a7e1-8490-58e0-a57a-802c8abc31d7,36b5a6ff-83c0-58f9-984b-8a9fce8a37d7,Sunderland,Bolton,Bolton_Sunderland,Bolton_Sunderland_2011
