season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2018,2,Tottenham,2.9,1.6,Fulham,3.0,1.0,2018-08-18,0,Tottenham,Fulham,7da21537-be0a-5f94-80af-923790d4bb4f,5bb4c8dc-206b-589b-9157-7fb3de9d8f8c,c36705c1-d7cf-5207-b1d3-f359eb582a65,Tottenham,Fulham,Fulham_Tottenham,Fulham_Tottenham_2018
2018,23,Fulham,0.9,1.7,Tottenham,1.0,2.0,2019-01-20,0,Tottenham,Fulham,2a729e6f-848e-5882-a3be-c1e64c78ae18,5bb4c8dc-206b-589b-9157-7fb3de9d8f8c,c36705c1-d7cf-5207-b1d3-f359eb582a65,Fulham,Tottenham,Fulham_Tottenham,Fulham_Tottenham_2018
2020,16,Tottenham,2.4,1.1,Fulham,1.0,1.0,2021-01-13,0,draw,draw,562324f4-f908-5181-87a6-54de5ec6c91b,5bb4c8dc-206b-589b-9157-7fb3de9d8f8c,d3602245-89ff-5b00-bbba-cd30a2f600b1,Tottenham,Fulham,Fulham_Tottenham,Fulham_Tottenham_2020
2020,33,Fulham,0.7,1.6,Tottenham,0.0,1.0,2021-03-04,0,Tottenham,Fulham,98fd066d-e7b8-5f8a-b0a2-db88279cee32,5bb4c8dc-206b-589b-9157-7fb3de9d8f8c,d3602245-89ff-5b00-bbba-cd30a2f600b1,Fulham,Tottenham,Fulham_Tottenham,Fulham_Tottenham_2020
2022,6,Tottenham,2.9,0.7,Fulham,2.0,1.0,2022-09-03,0,Tottenham,Fulham,1e3f9719-e1b2-5e19-bcd7-e195db3e6695,5bb4c8dc-206b-589b-9157-7fb3de9d8f8c,1230fec1-2e39-55a2-a572-133076496474,Tottenham,Fulham,Fulham_Tottenham,Fulham_Tottenham_2022
2022,21,Fulham,1.0,0.9,Tottenham,0.0,1.0,2023-01-23,0,Tottenham,Fulham,52592c08-6877-5cb7-962f-5eaa23c20b95,5bb4c8dc-206b-589b-9157-7fb3de9d8f8c,1230fec1-2e39-55a2-a572-133076496474,Fulham,Tottenham,Fulham_Tottenham,Fulham_Tottenham_2022
2001,17,Tottenham,0.0,0.0,Fulham,4.0,0.0,0,Neale Barry,Tottenham,Fulham,17b05fbd-55ee-58fd-936c-a663047e5991,5bb4c8dc-206b-589b-9157-7fb3de9d8f8c,c042a57e-05dc-598d-b395-f29a31efa63f,Tottenham,Fulham,Fulham_Tottenham,Fulham_Tottenham_2001
2001,31,Fulham,0.0,0.0,Tottenham,0.0,2.0,0,Paul Durkin,Tottenham,Fulham,9f3548eb-b484-5023-b135-a7237674697b,5bb4c8dc-206b-589b-9157-7fb3de9d8f8c,c042a57e-05dc-598d-b395-f29a31efa63f,Fulham,Tottenham,Fulham_Tottenham,Fulham_Tottenham_2001
2002,5,Fulham,0.0,0.0,Tottenham,3.0,2.0,0,Mark Halsey,Fulham,Tottenham,0d01e424-e2ad-530d-bd49-7947ef618b7d,5bb4c8dc-206b-589b-9157-7fb3de9d8f8c,8114809c-c2e4-57e2-8744-71279586d2e4,Fulham,Tottenham,Fulham_Tottenham,Fulham_Tottenham_2002
2002,28,Tottenham,0.0,0.0,Fulham,1.0,1.0,0,Graham Barber,draw,draw,482cb83f-ec52-58d8-b1d5-cdc6dfb6a5ee,5bb4c8dc-206b-589b-9157-7fb3de9d8f8c,8114809c-c2e4-57e2-8744-71279586d2e4,Tottenham,Fulham,Fulham_Tottenham,Fulham_Tottenham_2002
