season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2019,8,Watford,1.4,0.4,Sheffield Utd,0.0,0.0,2019-10-05,0,draw,draw,f2441dfe-4e58-5564-8f42-aface6e1fc58,1ce2a4e5-8d4f-5a97-a518-3be5d7d35560,d4195099-307b-5931-a2d8-fc0a8eb2f542,Watford,Sheffield Utd,Sheffield Utd_Watford,Sheffield Utd_Watford_2019
2019,19,Sheffield Utd,2.4,0.6,Watford,1.0,1.0,2019-12-26,0,draw,draw,d410b8b1-2980-5715-81a2-679474420196,1ce2a4e5-8d4f-5a97-a518-3be5d7d35560,d4195099-307b-5931-a2d8-fc0a8eb2f542,Sheffield Utd,Watford,Sheffield Utd_Watford,Sheffield Utd_Watford_2019
