season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2017,4,Leicester City,1.4,0.8,Chelsea,1.0,2.0,2017-09-09,0,Chelsea,Leicester City,66664076-bf85-5a87-9859-1a84af70670e,342f32eb-87b5-5811-98ed-a119e534c271,f925f022-7c6c-5db5-88a5-634c8c6c045b,Leicester City,Chelsea,Chelsea_Leicester City,Chelsea_Leicester City_2017
2017,23,Chelsea,0.6,1.2,Leicester City,0.0,0.0,2018-01-13,0,draw,draw,f9c13b7a-dc5a-54a0-9ccb-e69fd7775da6,342f32eb-87b5-5811-98ed-a119e534c271,f925f022-7c6c-5db5-88a5-634c8c6c045b,Chelsea,Leicester City,Chelsea_Leicester City,Chelsea_Leicester City_2017
2018,18,Chelsea,2.4,0.5,Leicester City,0.0,1.0,2018-12-22,0,Leicester City,Chelsea,0f3a7c5f-7237-5039-9183-4236901b8b5c,342f32eb-87b5-5811-98ed-a119e534c271,fc28982a-96fc-53cc-bd1d-453f70b6532f,Chelsea,Leicester City,Chelsea_Leicester City,Chelsea_Leicester City_2018
2018,38,Leicester City,0.4,1.5,Chelsea,0.0,0.0,2019-05-12,0,draw,draw,76c39973-baab-5705-9659-a2641e3d40f5,342f32eb-87b5-5811-98ed-a119e534c271,fc28982a-96fc-53cc-bd1d-453f70b6532f,Leicester City,Chelsea,Chelsea_Leicester City,Chelsea_Leicester City_2018
2019,2,Chelsea,1.1,0.8,Leicester City,1.0,1.0,2019-08-18,0,draw,draw,8c27d5b6-7642-582a-af8b-ac27c7ba93f3,342f32eb-87b5-5811-98ed-a119e534c271,fa3bf24e-92d3-5469-a964-d27796bf21af,Chelsea,Leicester City,Chelsea_Leicester City,Chelsea_Leicester City_2019
2019,25,Leicester City,1.4,0.6,Chelsea,2.0,2.0,2020-02-01,0,draw,draw,8570d2a9-7bc9-52c1-9d51-29442543527c,342f32eb-87b5-5811-98ed-a119e534c271,fa3bf24e-92d3-5469-a964-d27796bf21af,Leicester City,Chelsea,Chelsea_Leicester City,Chelsea_Leicester City_2019
2020,18,Leicester City,1.4,0.7,Chelsea,2.0,0.0,2021-01-19,0,Leicester City,Chelsea,006889a7-5aa7-50f0-aa72-91dbac137056,342f32eb-87b5-5811-98ed-a119e534c271,0594f932-f276-5b1c-90c1-dbb064f30de5,Leicester City,Chelsea,Chelsea_Leicester City,Chelsea_Leicester City_2020
2020,37,Chelsea,3.1,0.8,Leicester City,2.0,1.0,2021-05-18,0,Chelsea,Leicester City,e21d9827-fd66-5e64-aa34-3aea5786f9fc,342f32eb-87b5-5811-98ed-a119e534c271,0594f932-f276-5b1c-90c1-dbb064f30de5,Chelsea,Leicester City,Chelsea_Leicester City,Chelsea_Leicester City_2020
2021,12,Leicester City,0.4,2.0,Chelsea,0.0,3.0,2021-11-20,0,Chelsea,Leicester City,a0aaa36b-255a-5ba6-82ad-2b5b02cd0832,342f32eb-87b5-5811-98ed-a119e534c271,2134a26b-fc3d-5cca-a0e5-042078760919,Leicester City,Chelsea,Chelsea_Leicester City,Chelsea_Leicester City_2021
2021,27,Chelsea,1.6,0.1,Leicester City,1.0,1.0,2022-05-19,0,draw,draw,220c8b8b-c540-5ebc-a663-c30902e544b9,342f32eb-87b5-5811-98ed-a119e534c271,2134a26b-fc3d-5cca-a0e5-042078760919,Chelsea,Leicester City,Chelsea_Leicester City,Chelsea_Leicester City_2021
2022,4,Chelsea,1.8,2.5,Leicester City,2.0,1.0,2022-08-27,0,Chelsea,Leicester City,45b127bf-932a-5c86-8e3e-19b8892176ce,342f32eb-87b5-5811-98ed-a119e534c271,f17f96c0-b888-50be-97c3-b373bc394783,Chelsea,Leicester City,Chelsea_Leicester City,Chelsea_Leicester City_2022
2022,27,Leicester City,2.4,1.6,Chelsea,1.0,3.0,2023-03-11,0,Chelsea,Leicester City,83807750-cf75-56c4-9087-cca816659b85,342f32eb-87b5-5811-98ed-a119e534c271,f17f96c0-b888-50be-97c3-b373bc394783,Leicester City,Chelsea,Chelsea_Leicester City,Chelsea_Leicester City_2022
1994,9,Chelsea,0.0,0.0,Leicester City,4.0,0.0,0,Joe Worrall,Chelsea,Leicester City,55da74c5-2e8a-5c66-88fe-fd2271935066,342f32eb-87b5-5811-98ed-a119e534c271,adc31258-2379-541a-a44c-928423a33801,Chelsea,Leicester City,Chelsea_Leicester City,Chelsea_Leicester City_1994
