season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
1996,2,Tottenham,0.0,0.0,Derby County,1.0,1.0,0,Keith Burge,draw,draw,46951aab-dd4e-5d99-a45c-d9eedf12ecb2,af9f03e4-5c9d-53a0-bd3c-96dc48f69c5e,4e50fb30-075c-5bbe-9f29-e719cdcb6ab2,Tottenham,Derby County,Derby County_Tottenham,Derby County_Tottenham_1996
1996,32,Derby County,0.0,0.0,Tottenham,4.0,2.0,0,Steve Dunn,Derby County,Tottenham,f4938956-ee39-5b9f-8ce8-5cfc2ecfe0a4,af9f03e4-5c9d-53a0-bd3c-96dc48f69c5e,4e50fb30-075c-5bbe-9f29-e719cdcb6ab2,Derby County,Tottenham,Derby County_Tottenham,Derby County_Tottenham_1996
1997,3,Tottenham,0.0,0.0,Derby County,1.0,0.0,0,Martin Bodenham,Tottenham,Derby County,32319d68-f36f-5607-9c7d-dfd2d54821c6,af9f03e4-5c9d-53a0-bd3c-96dc48f69c5e,4cd003d5-84e7-5750-8dd9-4a1b62c515b8,Tottenham,Derby County,Derby County_Tottenham,Derby County_Tottenham_1997
1997,24,Derby County,0.0,0.0,Tottenham,2.0,1.0,0,Gary Willard,Derby County,Tottenham,808c2399-7da0-519b-ae78-0c740c45f0a6,af9f03e4-5c9d-53a0-bd3c-96dc48f69c5e,4cd003d5-84e7-5750-8dd9-4a1b62c515b8,Derby County,Tottenham,Derby County_Tottenham,Derby County_Tottenham_1997
1998,8,Derby County,0.0,0.0,Tottenham,0.0,1.0,0,Dermot Gallagher,Tottenham,Derby County,3d59e140-eb91-5287-8706-69578f53e177,af9f03e4-5c9d-53a0-bd3c-96dc48f69c5e,52213584-33fc-5f19-a070-60d22bfb7270,Derby County,Tottenham,Derby County_Tottenham,Derby County_Tottenham_1998
1998,27,Tottenham,0.0,0.0,Derby County,1.0,1.0,0,Jeff Winter,draw,draw,cc35f3b3-98ca-5d82-8724-a746b4754d2a,af9f03e4-5c9d-53a0-bd3c-96dc48f69c5e,52213584-33fc-5f19-a070-60d22bfb7270,Tottenham,Derby County,Derby County_Tottenham,Derby County_Tottenham_1998
1999,11,Derby County,0.0,0.0,Tottenham,0.0,1.0,0,Paul Durkin,Tottenham,Derby County,5761a473-e329-5740-857a-0d55a1ef8b6a,af9f03e4-5c9d-53a0-bd3c-96dc48f69c5e,796ecc64-1925-5d6b-98f1-f3c78891a6ed,Derby County,Tottenham,Derby County_Tottenham,Derby County_Tottenham_1999
1999,36,Tottenham,0.0,0.0,Derby County,1.0,1.0,0,Neale Barry,draw,draw,2b1d026f-1fbf-5d3e-a24e-1a8a79bc7362,af9f03e4-5c9d-53a0-bd3c-96dc48f69c5e,796ecc64-1925-5d6b-98f1-f3c78891a6ed,Tottenham,Derby County,Derby County_Tottenham,Derby County_Tottenham_1999
2000,10,Tottenham,0.0,0.0,Derby County,3.0,1.0,0,Mike Dean,Tottenham,Derby County,f3ad2197-edbb-5b51-92ef-fb8f66f0e253,af9f03e4-5c9d-53a0-bd3c-96dc48f69c5e,9c18f55d-555a-54c4-a536-d7eafaeff889,Tottenham,Derby County,Derby County_Tottenham,Derby County_Tottenham_2000
2000,29,Derby County,0.0,0.0,Tottenham,2.0,1.0,0,Rob Harris,Derby County,Tottenham,a1e882c5-ce56-53e1-9cbd-f6927f5bcf76,af9f03e4-5c9d-53a0-bd3c-96dc48f69c5e,9c18f55d-555a-54c4-a536-d7eafaeff889,Derby County,Tottenham,Derby County_Tottenham,Derby County_Tottenham_2000
2001,9,Tottenham,0.0,0.0,Derby County,3.0,1.0,0,Mark Halsey,Tottenham,Derby County,9fc441c9-97a4-5932-b015-e425a8f2de26,af9f03e4-5c9d-53a0-bd3c-96dc48f69c5e,09747db9-3691-58d2-882f-ae6c2d34226a,Tottenham,Derby County,Derby County_Tottenham,Derby County_Tottenham_2001
2001,25,Derby County,0.0,0.0,Tottenham,1.0,0.0,0,Uriah Rennie,Derby County,Tottenham,76f69e52-305b-5e19-a9e4-292a844119f5,af9f03e4-5c9d-53a0-bd3c-96dc48f69c5e,09747db9-3691-58d2-882f-ae6c2d34226a,Derby County,Tottenham,Derby County_Tottenham,Derby County_Tottenham_2001
2007,3,Tottenham,0.0,0.0,Derby County,4.0,0.0,0,Chris Foy,Tottenham,Derby County,edc0a9e8-5130-57a2-a06b-cfc3281fc805,af9f03e4-5c9d-53a0-bd3c-96dc48f69c5e,0d91b049-348f-5018-bba6-7530ae7634ae,Tottenham,Derby County,Derby County_Tottenham,Derby County_Tottenham_2007
2007,26,Derby County,0.0,0.0,Tottenham,0.0,3.0,0,Martin Atkinson,Tottenham,Derby County,7839cd36-781f-57d4-8178-ace8fc3f9e9c,af9f03e4-5c9d-53a0-bd3c-96dc48f69c5e,0d91b049-348f-5018-bba6-7530ae7634ae,Derby County,Tottenham,Derby County_Tottenham,Derby County_Tottenham_2007
