season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2017,15,Chelsea,3.2,0.6,Newcastle Utd,3.0,1.0,2017-12-02,0,Chelsea,Newcastle Utd,d0aedc9c-3ef5-53c1-adf4-870a37d463b9,685aa728-3f47-588a-91e7-100c9cd9b719,41162d9d-c23c-5c58-84b0-a1e2f7e56bae,Chelsea,Newcastle Utd,Chelsea_Newcastle Utd,Chelsea_Newcastle Utd_2017
2017,38,Newcastle Utd,2.2,1.0,Chelsea,3.0,0.0,2018-05-13,0,Newcastle Utd,Chelsea,9c0ba341-77ed-5019-9e31-359bb586151b,685aa728-3f47-588a-91e7-100c9cd9b719,41162d9d-c23c-5c58-84b0-a1e2f7e56bae,Newcastle Utd,Chelsea,Chelsea_Newcastle Utd,Chelsea_Newcastle Utd_2017
2018,3,Newcastle Utd,0.2,1.5,Chelsea,1.0,2.0,2018-08-26,0,Chelsea,Newcastle Utd,95e7255f-8bf2-52bd-aae7-2d5c45b52d66,685aa728-3f47-588a-91e7-100c9cd9b719,636b8fa6-42a5-5626-aa6d-aff5fec95d3f,Newcastle Utd,Chelsea,Chelsea_Newcastle Utd,Chelsea_Newcastle Utd_2018
2018,22,Chelsea,1.3,0.5,Newcastle Utd,2.0,1.0,2019-01-12,0,Chelsea,Newcastle Utd,7aa6b605-85cf-57f6-b0fd-9dca8fbbb366,685aa728-3f47-588a-91e7-100c9cd9b719,636b8fa6-42a5-5626-aa6d-aff5fec95d3f,Chelsea,Newcastle Utd,Chelsea_Newcastle Utd,Chelsea_Newcastle Utd_2018
2019,9,Chelsea,2.0,0.4,Newcastle Utd,1.0,0.0,2019-10-19,0,Chelsea,Newcastle Utd,8ea43ac7-61ed-5fa8-81cc-4ad492aadbb2,685aa728-3f47-588a-91e7-100c9cd9b719,0306b650-c2d6-51da-8ea9-fe269672d223,Chelsea,Newcastle Utd,Chelsea_Newcastle Utd,Chelsea_Newcastle Utd_2019
2019,23,Newcastle Utd,0.6,2.4,Chelsea,1.0,0.0,2020-01-18,0,Newcastle Utd,Chelsea,d2acb229-51ca-5af0-a874-1312241dedf3,685aa728-3f47-588a-91e7-100c9cd9b719,0306b650-c2d6-51da-8ea9-fe269672d223,Newcastle Utd,Chelsea,Chelsea_Newcastle Utd,Chelsea_Newcastle Utd_2019
2020,9,Newcastle Utd,0.3,1.5,Chelsea,0.0,2.0,2020-11-21,0,Chelsea,Newcastle Utd,452a4a5e-4b2b-5128-b434-d548c33c5439,685aa728-3f47-588a-91e7-100c9cd9b719,f8ae328c-b1a3-5eea-b9ef-9acefa016eb2,Newcastle Utd,Chelsea,Chelsea_Newcastle Utd,Chelsea_Newcastle Utd_2020
2020,24,Chelsea,2.2,0.6,Newcastle Utd,2.0,0.0,2021-02-15,0,Chelsea,Newcastle Utd,e11bc7e2-b872-532e-a67b-66f34353b2f5,685aa728-3f47-588a-91e7-100c9cd9b719,f8ae328c-b1a3-5eea-b9ef-9acefa016eb2,Chelsea,Newcastle Utd,Chelsea_Newcastle Utd,Chelsea_Newcastle Utd_2020
2021,10,Newcastle Utd,0.2,2.2,Chelsea,0.0,3.0,2021-10-30,0,Chelsea,Newcastle Utd,15b1c46f-8b5f-5671-8ed1-87f2e844ce1f,685aa728-3f47-588a-91e7-100c9cd9b719,eeb296eb-7687-5283-b5b9-5a67f2602b01,Newcastle Utd,Chelsea,Chelsea_Newcastle Utd,Chelsea_Newcastle Utd_2021
2021,29,Chelsea,1.1,0.3,Newcastle Utd,1.0,0.0,2022-03-13,0,Chelsea,Newcastle Utd,f6bd9ca1-429e-5260-9f7f-45077400748d,685aa728-3f47-588a-91e7-100c9cd9b719,eeb296eb-7687-5283-b5b9-5a67f2602b01,Chelsea,Newcastle Utd,Chelsea_Newcastle Utd,Chelsea_Newcastle Utd_2021
2022,16,Newcastle Utd,1.0,0.3,Chelsea,1.0,0.0,2022-11-12,0,Newcastle Utd,Chelsea,3923bc76-7276-579d-875e-c677f14147ec,685aa728-3f47-588a-91e7-100c9cd9b719,d7f31810-2dd3-5ae2-830a-ba42416de5d7,Newcastle Utd,Chelsea,Chelsea_Newcastle Utd,Chelsea_Newcastle Utd_2022
2022,38,Chelsea,2.2,1.7,Newcastle Utd,1.0,1.0,2023-05-28,0,draw,draw,86f3130a-dc7e-5e02-a8b0-6c469481bcab,685aa728-3f47-588a-91e7-100c9cd9b719,d7f31810-2dd3-5ae2-830a-ba42416de5d7,Chelsea,Newcastle Utd,Chelsea_Newcastle Utd,Chelsea_Newcastle Utd_2022
1993,23,Chelsea,0.0,0.0,Newcastle Utd,1.0,0.0,0,Joe Worrall,Chelsea,Newcastle Utd,360203b2-c79e-5de4-9cf7-2782be4adef2,685aa728-3f47-588a-91e7-100c9cd9b719,fe93a263-f822-594a-9421-1c009338ad60,Chelsea,Newcastle Utd,Chelsea_Newcastle Utd,Chelsea_Newcastle Utd_1993
1993,37,Newcastle Utd,0.0,0.0,Chelsea,0.0,0.0,0,Stephen Lodge,draw,draw,39e47d70-0e3d-5e2c-bd6f-776a026dffc8,685aa728-3f47-588a-91e7-100c9cd9b719,fe93a263-f822-594a-9421-1c009338ad60,Newcastle Utd,Chelsea,Chelsea_Newcastle Utd,Chelsea_Newcastle Utd_1993
1994,5,Newcastle Utd,0.0,0.0,Chelsea,4.0,2.0,0,Peter Jones,Newcastle Utd,Chelsea,82c48ad6-143a-5cb2-b7c4-59dc71c91d2a,685aa728-3f47-588a-91e7-100c9cd9b719,dac9c471-aac9-51b0-ab40-a03093034923,Newcastle Utd,Chelsea,Chelsea_Newcastle Utd,Chelsea_Newcastle Utd_1994
1994,36,Chelsea,0.0,0.0,Newcastle Utd,1.0,1.0,0,Martin Bodenham,draw,draw,6f5e41d8-f41b-5a3d-a24a-fd81df04dccb,685aa728-3f47-588a-91e7-100c9cd9b719,dac9c471-aac9-51b0-ab40-a03093034923,Chelsea,Newcastle Utd,Chelsea_Newcastle Utd,Chelsea_Newcastle Utd_1994
1995,7,Newcastle Utd,0.0,0.0,Chelsea,2.0,0.0,0,Peter Jones,Newcastle Utd,Chelsea,16144edc-dfc7-5742-bbbb-8d4420050669,685aa728-3f47-588a-91e7-100c9cd9b719,90347f0b-3676-5fde-bdbd-b375f02286c0,Newcastle Utd,Chelsea,Chelsea_Newcastle Utd,Chelsea_Newcastle Utd_1995
1995,17,Chelsea,0.0,0.0,Newcastle Utd,1.0,0.0,0,Roger Dilkes,Chelsea,Newcastle Utd,0a0eabc7-4785-59b6-b77f-ab8f50295224,685aa728-3f47-588a-91e7-100c9cd9b719,90347f0b-3676-5fde-bdbd-b375f02286c0,Chelsea,Newcastle Utd,Chelsea_Newcastle Utd,Chelsea_Newcastle Utd_1995
1996,14,Chelsea,0.0,0.0,Newcastle Utd,1.0,1.0,0,Mike Reed,draw,draw,fe1a1c99-3cf7-5290-bde4-36b5ae0051bc,685aa728-3f47-588a-91e7-100c9cd9b719,a70109ff-86a1-5ae4-ad14-4a252475c75c,Chelsea,Newcastle Utd,Chelsea_Newcastle Utd,Chelsea_Newcastle Utd_1996
