season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2020,19,Wolves,1.5,2.4,West Brom,2.0,3.0,2021-01-16,0,West Brom,Wolves,8993ee3d-1ee9-5555-ab5d-3ce6953bb5b9,d9108d29-9b40-5c7e-960c-496eae7e28f0,ddc97abc-5085-5e8b-b786-ae68d4125d94,Wolves,West Brom,West Brom_Wolves,West Brom_Wolves_2020
2020,34,West Brom,1.1,1.0,Wolves,1.0,1.0,2021-05-03,0,draw,draw,3d6049d3-e75a-5cfe-9b34-e1e3ada5f95e,d9108d29-9b40-5c7e-960c-496eae7e28f0,ddc97abc-5085-5e8b-b786-ae68d4125d94,West Brom,Wolves,West Brom_Wolves,West Brom_Wolves_2020
2010,18,West Brom,0.0,0.0,Wolves,1.0,1.0,0,Mike Dean,draw,draw,78e56420-622e-5a0e-8869-af32a77e8de5,d9108d29-9b40-5c7e-960c-496eae7e28f0,3b0a0663-dd64-5c65-bc22-09a0f4fa16ad,West Brom,Wolves,West Brom_Wolves,West Brom_Wolves_2010
2010,36,Wolves,0.0,0.0,West Brom,3.0,1.0,0,Mike Dean,Wolves,West Brom,6f9ad703-bd0c-557d-bf23-a746fef0c8f2,d9108d29-9b40-5c7e-960c-496eae7e28f0,3b0a0663-dd64-5c65-bc22-09a0f4fa16ad,Wolves,West Brom,West Brom_Wolves,West Brom_Wolves_2010
2011,8,West Brom,0.0,0.0,Wolves,2.0,0.0,0,Chris Foy,West Brom,Wolves,6dd10344-c3a4-5e2e-8772-be4311843d87,d9108d29-9b40-5c7e-960c-496eae7e28f0,3c356d68-3805-58ae-ae34-1552555d7914,West Brom,Wolves,West Brom_Wolves,West Brom_Wolves_2011
2011,25,Wolves,0.0,0.0,West Brom,1.0,5.0,0,Lee Mason,West Brom,Wolves,e16d1407-f334-5ee4-bc5b-457338c4ab34,d9108d29-9b40-5c7e-960c-496eae7e28f0,3c356d68-3805-58ae-ae34-1552555d7914,Wolves,West Brom,West Brom_Wolves,West Brom_Wolves_2011
