season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
1995,11,Bolton,0.0,0.0,Arsenal,1.0,0.0,0,Keith Cooper,Bolton,Arsenal,962b48cf-fed4-5dc6-90b3-7dce106f57ce,2d36a8ea-cb29-54ca-ac32-a0838efc81af,e6021bf6-6a2c-581d-bedc-326f2d4ed6df,Bolton,Arsenal,Arsenal_Bolton,Arsenal_Bolton_1995
1995,38,Arsenal,0.0,0.0,Bolton,2.0,1.0,0,Gary Willard,Arsenal,Bolton,f76efa3f-52bf-580d-86d3-fc9e32b6dbc6,2d36a8ea-cb29-54ca-ac32-a0838efc81af,e6021bf6-6a2c-581d-bedc-326f2d4ed6df,Arsenal,Bolton,Arsenal_Bolton,Arsenal_Bolton_1995
1997,6,Arsenal,0.0,0.0,Bolton,4.0,1.0,0,Neale Barry,Arsenal,Bolton,e9695974-83a2-5600-9573-6f8d77e7fc10,2d36a8ea-cb29-54ca-ac32-a0838efc81af,8fd88347-da8e-54ff-8c9d-045f0e947b0f,Arsenal,Bolton,Arsenal_Bolton,Arsenal_Bolton_1997
1997,26,Bolton,0.0,0.0,Arsenal,0.0,1.0,0,Keith Burge,Arsenal,Bolton,fe623b93-b8ce-590a-a09d-c7b7c353ea25,2d36a8ea-cb29-54ca-ac32-a0838efc81af,8fd88347-da8e-54ff-8c9d-045f0e947b0f,Bolton,Arsenal,Arsenal_Bolton,Arsenal_Bolton_1997
2001,7,Arsenal,0.0,0.0,Bolton,1.0,1.0,0,Clive Wilkes,draw,draw,2d41b5e4-534a-55ea-b83f-76c213e6e90b,2d36a8ea-cb29-54ca-ac32-a0838efc81af,71c7f9b1-7b39-5573-8b2e-4d4ac5fe9ced,Arsenal,Bolton,Arsenal_Bolton,Arsenal_Bolton_2001
2001,37,Bolton,0.0,0.0,Arsenal,0.0,2.0,0,Dermot Gallagher,Arsenal,Bolton,0bf2079e-34ea-5217-898c-c3ec17d2388b,2d36a8ea-cb29-54ca-ac32-a0838efc81af,71c7f9b1-7b39-5573-8b2e-4d4ac5fe9ced,Bolton,Arsenal,Arsenal_Bolton,Arsenal_Bolton_2001
2002,7,Arsenal,0.0,0.0,Bolton,2.0,1.0,0,David Pugh,Arsenal,Bolton,7dfe8370-ce6d-512d-850e-c046b906c0b9,2d36a8ea-cb29-54ca-ac32-a0838efc81af,7db90376-076c-56bd-a858-600ff8afdd95,Arsenal,Bolton,Arsenal_Bolton,Arsenal_Bolton_2002
2002,36,Bolton,0.0,0.0,Arsenal,2.0,2.0,0,Andy D'Urso,draw,draw,fc0e592e-8b1b-5030-82db-1e2dd0cea41c,2d36a8ea-cb29-54ca-ac32-a0838efc81af,7db90376-076c-56bd-a858-600ff8afdd95,Bolton,Arsenal,Arsenal_Bolton,Arsenal_Bolton_2002
2003,17,Bolton,0.0,0.0,Arsenal,1.0,1.0,0,Graham Poll,draw,draw,c22d0f88-2ff4-5851-a542-e623c93bfa64,2d36a8ea-cb29-54ca-ac32-a0838efc81af,4de726cf-d65c-5998-8e34-aead445c7481,Bolton,Arsenal,Arsenal_Bolton,Arsenal_Bolton_2003
2003,29,Arsenal,0.0,0.0,Bolton,2.0,1.0,0,Graham Barber,Arsenal,Bolton,6d2e2292-628e-5c38-b4d0-3b5dd305479a,2d36a8ea-cb29-54ca-ac32-a0838efc81af,4de726cf-d65c-5998-8e34-aead445c7481,Arsenal,Bolton,Arsenal_Bolton,Arsenal_Bolton_2003
