season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
1993,22,Ipswich Town,0.0,0.0,West Ham,1.0,1.0,0,Graham Poll,draw,draw,84c0f802-1915-5710-9195-37fa0c65448d,c579c7bd-169b-5c86-a446-2202608d66c9,1b89d64c-e8b8-5f8d-89ae-e96118d6eb4c,Ipswich Town,West Ham,Ipswich Town_West Ham,Ipswich Town_West Ham_1993
1993,36,West Ham,0.0,0.0,Ipswich Town,2.0,1.0,0,David Elleray,West Ham,Ipswich Town,c2f5984b-909b-5adf-9826-1a3be6041fb5,c579c7bd-169b-5c86-a446-2202608d66c9,1b89d64c-e8b8-5f8d-89ae-e96118d6eb4c,West Ham,Ipswich Town,Ipswich Town_West Ham,Ipswich Town_West Ham_1993
