season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2017,18,West Brom,1.1,0.7,Manchester Utd,1.0,2.0,2017-12-17,0,Manchester Utd,West Brom,e5215e9c-a7a1-54ff-981b-7454bda19f83,9eed5cb4-bbf5-5bab-8a39-bb2ce5781e64,af23d523-c7d7-5768-8da5-51e73765ad26,West Brom,Manchester Utd,Manchester Utd_West Brom,Manchester Utd_West Brom_2017
2017,34,Manchester Utd,0.7,0.7,West Brom,0.0,1.0,2018-04-15,0,West Brom,Manchester Utd,cb0c2573-b504-5cbe-82cd-0e7fc4be75d5,9eed5cb4-bbf5-5bab-8a39-bb2ce5781e64,af23d523-c7d7-5768-8da5-51e73765ad26,Manchester Utd,West Brom,Manchester Utd_West Brom,Manchester Utd_West Brom_2017
2020,9,Manchester Utd,2.4,0.6,West Brom,1.0,0.0,2020-11-21,0,Manchester Utd,West Brom,e1f79e46-f3c3-5233-9e26-c64845a4d7e6,9eed5cb4-bbf5-5bab-8a39-bb2ce5781e64,dadd4e7c-033e-5510-9c24-1f5fbec19439,Manchester Utd,West Brom,Manchester Utd_West Brom,Manchester Utd_West Brom_2020
2020,24,West Brom,1.0,0.5,Manchester Utd,1.0,1.0,2021-02-14,0,draw,draw,45fe32a2-30c9-5884-bbc0-646d239b4f81,9eed5cb4-bbf5-5bab-8a39-bb2ce5781e64,dadd4e7c-033e-5510-9c24-1f5fbec19439,West Brom,Manchester Utd,Manchester Utd_West Brom,Manchester Utd_West Brom_2020
2002,1,Manchester Utd,0.0,0.0,West Brom,1.0,0.0,0,Stephen Bennett,Manchester Utd,West Brom,f9e5c22a-2ed0-5416-b617-e5567dffe776,9eed5cb4-bbf5-5bab-8a39-bb2ce5781e64,06330a95-16bd-54bb-9b75-c46ad6836340,Manchester Utd,West Brom,Manchester Utd_West Brom,Manchester Utd_West Brom_2002
2002,23,West Brom,0.0,0.0,Manchester Utd,1.0,3.0,0,Neale Barry,Manchester Utd,West Brom,94de701b-50bf-50fb-bc23-a47e043f9aaa,9eed5cb4-bbf5-5bab-8a39-bb2ce5781e64,06330a95-16bd-54bb-9b75-c46ad6836340,West Brom,Manchester Utd,Manchester Utd_West Brom,Manchester Utd_West Brom_2002
2004,15,West Brom,0.0,0.0,Manchester Utd,0.0,3.0,0,Stephen Bennett,Manchester Utd,West Brom,0f05ba0e-a3fa-5da0-b12e-76558465fdee,9eed5cb4-bbf5-5bab-8a39-bb2ce5781e64,73a46546-dffb-57b1-a46c-35d9f8ee42d3,West Brom,Manchester Utd,Manchester Utd_West Brom,Manchester Utd_West Brom_2004
2004,37,Manchester Utd,0.0,0.0,West Brom,1.0,1.0,0,Mark Halsey,draw,draw,c076b87c-0433-541c-9c59-cabded309b5f,9eed5cb4-bbf5-5bab-8a39-bb2ce5781e64,73a46546-dffb-57b1-a46c-35d9f8ee42d3,Manchester Utd,West Brom,Manchester Utd_West Brom,Manchester Utd_West Brom_2004
2005,18,Manchester Utd,0.0,0.0,West Brom,3.0,0.0,0,Mark Clattenburg,Manchester Utd,West Brom,db462d97-60d4-54f0-9e7f-53a38e5d03b3,9eed5cb4-bbf5-5bab-8a39-bb2ce5781e64,17217474-966c-575b-a98b-d1f2ae9139de,Manchester Utd,West Brom,Manchester Utd_West Brom,Manchester Utd_West Brom_2005
2005,30,West Brom,0.0,0.0,Manchester Utd,1.0,2.0,0,Howard Webb,Manchester Utd,West Brom,e99d25e8-231b-56eb-8a06-7d114ca2eee5,9eed5cb4-bbf5-5bab-8a39-bb2ce5781e64,17217474-966c-575b-a98b-d1f2ae9139de,West Brom,Manchester Utd,Manchester Utd_West Brom,Manchester Utd_West Brom_2005
2008,8,Manchester Utd,0.0,0.0,West Brom,4.0,0.0,0,Mark Halsey,Manchester Utd,West Brom,0a2f3178-7187-5f68-afc2-4d18933fa893,9eed5cb4-bbf5-5bab-8a39-bb2ce5781e64,309f36a5-967f-5fb8-816a-c2967b49d29e,Manchester Utd,West Brom,Manchester Utd_West Brom,Manchester Utd_West Brom_2008
2008,23,West Brom,0.0,0.0,Manchester Utd,0.0,5.0,0,Rob Styles,Manchester Utd,West Brom,f51e8620-bd38-5f1a-a79e-cc3bdc88ab6b,9eed5cb4-bbf5-5bab-8a39-bb2ce5781e64,309f36a5-967f-5fb8-816a-c2967b49d29e,West Brom,Manchester Utd,Manchester Utd_West Brom,Manchester Utd_West Brom_2008
2010,8,Manchester Utd,0.0,0.0,West Brom,2.0,2.0,0,Mike Jones,draw,draw,346ded30-51f9-5d9b-b6c9-f1bb0f8f9bde,9eed5cb4-bbf5-5bab-8a39-bb2ce5781e64,160956ad-7bf8-5ca8-9da8-a63fea665d5d,Manchester Utd,West Brom,Manchester Utd_West Brom,Manchester Utd_West Brom_2010
