season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2017,6,Everton,2.0,0.3,Bournemouth,2.0,1.0,2017-09-23,0,Everton,Bournemouth,df4c3d34-2a89-558c-9abf-38042b41d914,844f7522-a407-59c0-8543-1c6bcb827403,5bbae0e3-fa7e-5b6f-ab42-3fe5a7c5229b,Everton,Bournemouth,Bournemouth_Everton,Bournemouth_Everton_2017
2017,21,Bournemouth,1.5,0.5,Everton,2.0,1.0,2017-12-30,0,Bournemouth,Everton,338e8f6f-d3fc-5c43-81e0-8294e0ca14b8,844f7522-a407-59c0-8543-1c6bcb827403,5bbae0e3-fa7e-5b6f-ab42-3fe5a7c5229b,Bournemouth,Everton,Bournemouth_Everton,Bournemouth_Everton_2017
2018,3,Bournemouth,2.2,0.6,Everton,2.0,2.0,2018-08-25,0,draw,draw,a8148450-70d1-51a4-b738-2e3033191f37,844f7522-a407-59c0-8543-1c6bcb827403,2b43f7d3-1349-5627-9f69-bd5dd6d4d72d,Bournemouth,Everton,Bournemouth_Everton,Bournemouth_Everton_2018
2018,22,Everton,1.0,1.9,Bournemouth,2.0,0.0,2019-01-13,0,Everton,Bournemouth,30f80561-fdee-5872-8f71-545e3013fa1d,844f7522-a407-59c0-8543-1c6bcb827403,2b43f7d3-1349-5627-9f69-bd5dd6d4d72d,Everton,Bournemouth,Bournemouth_Everton,Bournemouth_Everton_2018
2019,5,Bournemouth,1.4,1.5,Everton,3.0,1.0,2019-09-15,0,Bournemouth,Everton,11ffc1a8-15e4-5d01-9cf5-6c87483df256,844f7522-a407-59c0-8543-1c6bcb827403,e226db2e-d5e9-5b24-bdb9-80b8102feda1,Bournemouth,Everton,Bournemouth_Everton,Bournemouth_Everton_2019
2019,38,Everton,1.7,1.5,Bournemouth,1.0,3.0,2020-07-26,0,Bournemouth,Everton,3c01dbb0-dd75-566f-97a1-c967826ccd68,844f7522-a407-59c0-8543-1c6bcb827403,e226db2e-d5e9-5b24-bdb9-80b8102feda1,Everton,Bournemouth,Bournemouth_Everton,Bournemouth_Everton_2019
2022,16,Bournemouth,2.4,0.8,Everton,3.0,0.0,2022-11-12,0,Bournemouth,Everton,7606d04e-00bb-5b28-9347-c2e527495552,844f7522-a407-59c0-8543-1c6bcb827403,3edb82ea-848f-5b7f-afc1-2f876dfbfa56,Bournemouth,Everton,Bournemouth_Everton,Bournemouth_Everton_2022
2022,38,Everton,1.0,0.5,Bournemouth,1.0,0.0,2023-05-28,0,Everton,Bournemouth,dbb00289-21d9-575d-a2a2-1d4b405572db,844f7522-a407-59c0-8543-1c6bcb827403,3edb82ea-848f-5b7f-afc1-2f876dfbfa56,Everton,Bournemouth,Bournemouth_Everton,Bournemouth_Everton_2022
2015,14,Bournemouth,0.0,0.0,Everton,3.0,3.0,0,Kevin Friend,draw,draw,675f6075-06d8-59a4-af42-38ea70584311,844f7522-a407-59c0-8543-1c6bcb827403,89f9e8d8-ed46-5d66-8c08-2d9061963c3c,Bournemouth,Everton,Bournemouth_Everton,Bournemouth_Everton_2015
2015,36,Everton,0.0,0.0,Bournemouth,2.0,1.0,0,Niel Swarbrick,Everton,Bournemouth,c474c27f-8415-5498-88f4-5794f5d24969,844f7522-a407-59c0-8543-1c6bcb827403,89f9e8d8-ed46-5d66-8c08-2d9061963c3c,Everton,Bournemouth,Bournemouth_Everton,Bournemouth_Everton_2015
