season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
1992,20,Coventry City,0.0,0.0,Liverpool,5.0,1.0,0,Kelvin Morton,Coventry City,Liverpool,b9122c6b-9c66-5657-ae1c-94a345ef4ed2,1f300c67-7fc3-5a4d-85d9-10eb9c64754c,56031e89-3821-57fb-a0fc-3134fa1bc5df,Coventry City,Liverpool,Coventry City_Liverpool,Coventry City_Liverpool_1992
1992,40,Liverpool,0.0,0.0,Coventry City,4.0,0.0,0,Tony Ward,Liverpool,Coventry City,290d7ac9-68f2-5d2b-ac17-e5f551ea5ead,1f300c67-7fc3-5a4d-85d9-10eb9c64754c,56031e89-3821-57fb-a0fc-3134fa1bc5df,Liverpool,Coventry City,Coventry City_Liverpool,Coventry City_Liverpool_1992
1993,6,Coventry City,0.0,0.0,Liverpool,1.0,0.0,0,Keith Burge,Coventry City,Liverpool,2598b294-a612-5381-8016-6a4505bf252c,1f300c67-7fc3-5a4d-85d9-10eb9c64754c,1c34ca1f-c605-5910-b4b0-5778054e5738,Coventry City,Liverpool,Coventry City_Liverpool,Coventry City_Liverpool_1993
1993,31,Liverpool,0.0,0.0,Coventry City,1.0,0.0,0,Alan Wilkie,Liverpool,Coventry City,a4955b08-c966-562f-bbae-351633afd1c8,1f300c67-7fc3-5a4d-85d9-10eb9c64754c,1c34ca1f-c605-5910-b4b0-5778054e5738,Liverpool,Coventry City,Coventry City_Liverpool,Coventry City_Liverpool_1993
1994,17,Coventry City,0.0,0.0,Liverpool,1.0,1.0,0,Keith Burge,draw,draw,ad6c1818-31f3-5066-82ae-a5000640cf76,1f300c67-7fc3-5a4d-85d9-10eb9c64754c,de973449-af17-5eeb-99ef-f873299b092d,Coventry City,Liverpool,Coventry City_Liverpool,Coventry City_Liverpool_1994
1994,30,Liverpool,0.0,0.0,Coventry City,2.0,3.0,0,Mike Reed,Coventry City,Liverpool,a5ff6a6d-fdb5-53e5-b129-8b19fe195e99,1f300c67-7fc3-5a4d-85d9-10eb9c64754c,de973449-af17-5eeb-99ef-f873299b092d,Liverpool,Coventry City,Coventry City_Liverpool,Coventry City_Liverpool_1994
1995,9,Liverpool,0.0,0.0,Coventry City,0.0,0.0,0,Paul Danson,draw,draw,0dc89a79-cae9-5fd3-88a0-2e7eebe2ab3e,1f300c67-7fc3-5a4d-85d9-10eb9c64754c,92f4d3be-7099-57be-97e0-23d12fe76c89,Liverpool,Coventry City,Coventry City_Liverpool,Coventry City_Liverpool_1995
1995,34,Coventry City,0.0,0.0,Liverpool,1.0,0.0,0,Peter Jones,Coventry City,Liverpool,a24ca119-ed91-5b43-9452-21bcf2494327,1f300c67-7fc3-5a4d-85d9-10eb9c64754c,92f4d3be-7099-57be-97e0-23d12fe76c89,Coventry City,Liverpool,Coventry City_Liverpool,Coventry City_Liverpool_1995
1996,4,Coventry City,0.0,0.0,Liverpool,0.0,1.0,0,Graham Poll,Liverpool,Coventry City,c50f5e63-3ac8-5662-a188-8768804e1e70,1f300c67-7fc3-5a4d-85d9-10eb9c64754c,4025b247-d724-5b1d-b023-b0ef77fdfd84,Coventry City,Liverpool,Coventry City_Liverpool,Coventry City_Liverpool_1996
1996,33,Liverpool,0.0,0.0,Coventry City,1.0,2.0,0,Paul Danson,Coventry City,Liverpool,76c9307b-ba23-52ac-ae89-6e0f94d96dfe,1f300c67-7fc3-5a4d-85d9-10eb9c64754c,4025b247-d724-5b1d-b023-b0ef77fdfd84,Liverpool,Coventry City,Coventry City_Liverpool,Coventry City_Liverpool_1996
1997,19,Liverpool,0.0,0.0,Coventry City,1.0,0.0,0,Paul Alcock,Liverpool,Coventry City,53b195cd-1242-5d71-bd46-980638f70777,1f300c67-7fc3-5a4d-85d9-10eb9c64754c,35ef54ee-5548-5905-8b92-1ea99e82d369,Liverpool,Coventry City,Coventry City_Liverpool,Coventry City_Liverpool_1997
1997,35,Coventry City,0.0,0.0,Liverpool,1.0,1.0,0,Bill Burns,draw,draw,5967b027-0b4f-5d6f-ad97-a46a5e720be2,1f300c67-7fc3-5a4d-85d9-10eb9c64754c,35ef54ee-5548-5905-8b92-1ea99e82d369,Coventry City,Liverpool,Coventry City_Liverpool,Coventry City_Liverpool_1997
1998,4,Liverpool,0.0,0.0,Coventry City,2.0,0.0,0,Dermot Gallagher,Liverpool,Coventry City,17efba68-23b5-5d49-ac66-5c4c36dd1b5c,1f300c67-7fc3-5a4d-85d9-10eb9c64754c,068f4d37-709c-502d-aab4-882611bca006,Liverpool,Coventry City,Coventry City_Liverpool,Coventry City_Liverpool_1998
1998,23,Coventry City,0.0,0.0,Liverpool,2.0,1.0,0,Mike Riley,Coventry City,Liverpool,60f274a9-763d-5cbc-a902-d3684ce9b1f7,1f300c67-7fc3-5a4d-85d9-10eb9c64754c,068f4d37-709c-502d-aab4-882611bca006,Coventry City,Liverpool,Coventry City_Liverpool,Coventry City_Liverpool_1998
1999,18,Liverpool,0.0,0.0,Coventry City,2.0,0.0,0,Andy D'Urso,Liverpool,Coventry City,962fe7f1-c27e-59e8-96d1-41c46199194f,1f300c67-7fc3-5a4d-85d9-10eb9c64754c,ef2b207d-c64d-5b11-9c73-004d88dc6e42,Liverpool,Coventry City,Coventry City_Liverpool,Coventry City_Liverpool_1999
1999,31,Coventry City,0.0,0.0,Liverpool,0.0,3.0,0,Mike Reed,Liverpool,Coventry City,241900e2-6476-530a-8d47-13286c81eedd,1f300c67-7fc3-5a4d-85d9-10eb9c64754c,ef2b207d-c64d-5b11-9c73-004d88dc6e42,Coventry City,Liverpool,Coventry City_Liverpool,Coventry City_Liverpool_1999
2000,13,Liverpool,0.0,0.0,Coventry City,4.0,1.0,0,Mike Riley,Liverpool,Coventry City,f9cce961-5163-589a-a7f0-ea28d99eff4c,1f300c67-7fc3-5a4d-85d9-10eb9c64754c,db72ba9c-d52e-53e0-bf9c-d618b3b3da81,Liverpool,Coventry City,Coventry City_Liverpool,Coventry City_Liverpool_2000
2000,36,Coventry City,0.0,0.0,Liverpool,0.0,2.0,0,Stephen Bennett,Liverpool,Coventry City,5e7c8f53-1521-51c7-b047-a75a5d2d2993,1f300c67-7fc3-5a4d-85d9-10eb9c64754c,db72ba9c-d52e-53e0-bf9c-d618b3b3da81,Coventry City,Liverpool,Coventry City_Liverpool,Coventry City_Liverpool_2000
